Date_Time (LST/LDT), Event, Speed (knots)
4/20/18 11:49, ebb,-0.3
4/20/18 15:02, slack,-
4/20/18 19:11, flood,0.8
4/20/18 23:05, slack,-
4/21/18 1:25, ebb,-0.2
4/21/18 4:50, slack,-
4/21/18 7:23, flood,0.2
4/21/18 9:29, slack,-
4/21/18 12:55, ebb,-0.3
4/21/18 16:02, slack,-
4/21/18 20:11, flood,0.7
4/22/18 0:17, slack,-
4/22/18 2:43, ebb,-0.2
4/22/18 6:02, slack,-
4/22/18 8:35, flood,0.2
4/22/18 10:41, slack,-
4/22/18 14:13, ebb,-0.3
4/22/18 17:14, slack,-
4/22/18 21:23, flood,0.7
4/23/18 1:17, slack,-
4/23/18 3:55, ebb,-0.2
4/23/18 7:14, slack,-
4/23/18 9:59, flood,0.2
4/23/18 12:23, slack,-
4/23/18 15:25, ebb,-0.2
4/23/18 18:20, slack,-
4/23/18 22:35, flood,0.7
4/24/18 2:17, slack,-
4/24/18 4:55, ebb,-0.3
4/24/18 8:08, slack,-
4/24/18 11:17, flood,0.3
4/24/18 13:53, slack,-
4/24/18 16:37, ebb,-0.2
4/24/18 19:32, slack,-
4/24/18 23:41, flood,0.7
4/25/18 3:05, slack,-
4/25/18 5:49, ebb,-0.3
4/25/18 9:02, slack,-
4/25/18 12:23, flood,0.4
4/25/18 15:05, slack,-
4/25/18 17:43, ebb,-0.3
4/25/18 20:38, slack,-
4/26/18 0:29, flood,0.7
4/26/18 3:47, slack,-
4/26/18 6:37, ebb,-0.3
4/26/18 9:44, slack,-
4/26/18 13:11, flood,0.5
4/26/18 16:11, slack,-
4/26/18 18:43, ebb,-0.3
4/26/18 21:32, slack,-
4/27/18 1:17, flood,0.6
4/27/18 4:23, slack,-
4/27/18 7:19, ebb,-0.3
4/27/18 10:20, slack,-
4/27/18 13:53, flood,0.6
4/27/18 17:05, slack,-
4/27/18 19:43, ebb,-0.3
4/27/18 22:26, slack,-
4/28/18 1:53, flood,0.6
4/28/18 4:59, slack,-
4/28/18 7:55, ebb,-0.4
4/28/18 10:56, slack,-
4/28/18 14:35, flood,0.7
4/28/18 17:59, slack,-
4/28/18 20:31, ebb,-0.3
4/28/18 23:14, slack,-
4/29/18 2:35, flood,0.5
4/29/18 5:29, slack,-
4/29/18 8:25, ebb,-0.4
4/29/18 11:32, slack,-
4/29/18 15:17, flood,0.7
4/29/18 18:47, slack,-
4/29/18 21:07, ebb,-0.3
4/29/18 23:56, slack,-
4/30/18 3:11, flood,0.5
4/30/18 5:59, slack,-
4/30/18 9:01, ebb,-0.4
4/30/18 12:02, slack,-
4/30/18 15:53, flood,0.7
4/30/18 19:35, slack,-
4/30/18 21:49, ebb,-0.2
5/1/18 0:44, slack,-
5/1/18 3:53, flood,0.4
5/1/18 6:29, slack,-
5/1/18 9:31, ebb,-0.3
5/1/18 12:38, slack,-
5/1/18 16:35, flood,0.7
5/1/18 20:17, slack,-
5/1/18 22:25, ebb,-0.2
5/2/18 1:32, slack,-
5/2/18 4:29, flood,0.3
5/2/18 6:53, slack,-
5/2/18 10:01, ebb,-0.3
5/2/18 13:14, slack,-
5/2/18 17:17, flood,0.7
5/2/18 20:59, slack,-
5/2/18 23:07, ebb,-0.2
5/3/18 2:26, slack,-
5/3/18 5:11, flood,0.2
5/3/18 7:23, slack,-
5/3/18 10:37, ebb,-0.3
5/3/18 13:50, slack,-
5/3/18 17:59, flood,0.7
5/3/18 21:47, slack,-
5/3/18 23:55, ebb,-0.2
5/4/18 3:26, slack,-
5/4/18 5:59, flood,0.2
5/4/18 7:53, slack,-
5/4/18 11:13, ebb,-0.2
5/4/18 14:26, slack,-
5/4/18 18:41, flood,0.6
5/4/18 22:35, slack,-
5/5/18 0:55, ebb,-0.2
5/5/18 4:32, slack,-
5/5/18 6:53, flood,0.1
5/5/18 8:29, slack,-
5/5/18 12:01, ebb,-0.2
5/5/18 15:14, slack,-
5/5/18 19:29, flood,0.6
5/5/18 23:29, slack,-
5/6/18 2:07, ebb,-0.2
5/6/18 5:38, slack,-
5/6/18 7:47, flood,0.1
5/6/18 9:23, slack,-
5/6/18 13:07, ebb,-0.2
5/6/18 16:08, slack,-
5/6/18 20:17, flood,0.5
5/7/18 0:29, slack,-
5/7/18 3:07, ebb,-0.2
5/7/18 6:38, slack,-
5/7/18 8:47, flood,0.1
5/7/18 10:47, slack,-
5/7/18 14:13, ebb,-0.2
5/7/18 17:02, slack,-
5/7/18 21:17, flood,0.5
5/8/18 1:17, slack,-
5/8/18 3:55, ebb,-0.2
5/8/18 7:32, slack,-
5/8/18 10:05, flood,0.1
5/8/18 12:35, slack,-
5/8/18 15:19, ebb,-0.2
5/8/18 18:08, slack,-
5/8/18 22:17, flood,0.5
5/9/18 1:59, slack,-
5/9/18 4:37, ebb,-0.2
5/9/18 8:14, slack,-
5/9/18 11:11, flood,0.2
5/9/18 13:59, slack,-
5/9/18 16:19, ebb,-0.2
5/9/18 19:08, slack,-
5/9/18 23:11, flood,0.5
5/10/18 2:35, slack,-
5/10/18 5:19, ebb,-0.3
5/10/18 8:50, slack,-
5/10/18 12:05, flood,0.3
5/10/18 14:59, slack,-
5/10/18 17:13, ebb,-0.2
5/10/18 20:08, slack,-
5/10/18 23:59, flood,0.5
5/11/18 3:11, slack,-
5/11/18 5:55, ebb,-0.3
5/11/18 9:20, slack,-
5/11/18 12:47, flood,0.5
5/11/18 15:53, slack,-
5/11/18 18:13, ebb,-0.2
5/11/18 21:02, slack,-
5/12/18 0:41, flood,0.5
5/12/18 3:41, slack,-
5/12/18 6:37, ebb,-0.3
5/12/18 9:50, slack,-
5/12/18 13:23, flood,0.6
5/12/18 16:47, slack,-
5/12/18 19:07, ebb,-0.2
5/12/18 21:56, slack,-
5/13/18 1:23, flood,0.5
5/13/18 4:17, slack,-
5/13/18 7:13, ebb,-0.4
5/13/18 10:26, slack,-
5/13/18 14:05, flood,0.7
5/13/18 17:35, slack,-
5/13/18 19:55, ebb,-0.2
5/13/18 22:44, slack,-
5/14/18 2:05, flood,0.5
5/14/18 4:47, slack,-
5/14/18 7:49, ebb,-0.4
5/14/18 10:56, slack,-
5/14/18 14:47, flood,0.8
5/14/18 18:23, slack,-
5/14/18 20:43, ebb,-0.3
5/14/18 23:32, slack,-
5/15/18 2:47, flood,0.5
5/15/18 5:23, slack,-
5/15/18 8:31, ebb,-0.4
5/15/18 11:32, slack,-
5/15/18 15:29, flood,0.9
5/15/18 19:17, slack,-
5/15/18 21:31, ebb,-0.3
5/16/18 0:26, slack,-
5/16/18 3:35, flood,0.4
5/16/18 5:59, slack,-
5/16/18 9:13, ebb,-0.4
5/16/18 12:14, slack,-
5/16/18 16:23, flood,0.9
5/16/18 20:05, slack,-
5/16/18 22:19, ebb,-0.3
5/17/18 1:26, slack,-
5/17/18 4:23, flood,0.3
5/17/18 6:35, slack,-
5/17/18 9:55, ebb,-0.4
5/17/18 12:56, slack,-
5/17/18 17:11, flood,0.9
5/17/18 20:59, slack,-
5/17/18 23:13, ebb,-0.3
5/18/18 2:26, slack,-
5/18/18 5:17, flood,0.3
5/18/18 7:23, slack,-
5/18/18 10:43, ebb,-0.4
5/18/18 13:44, slack,-
5/18/18 18:05, flood,0.9
5/18/18 21:53, slack,-
5/19/18 0:13, ebb,-0.2
5/19/18 3:38, slack,-
5/19/18 6:17, flood,0.2
5/19/18 8:11, slack,-
5/19/18 11:31, ebb,-0.3
5/19/18 14:44, slack,-
5/19/18 18:59, flood,0.9
5/19/18 22:53, slack,-
5/20/18 1:19, ebb,-0.2
5/20/18 4:44, slack,-
5/20/18 7:17, flood,0.2
5/20/18 9:17, slack,-
5/20/18 12:37, ebb,-0.3
5/20/18 15:44, slack,-
5/20/18 19:53, flood,0.8
5/20/18 23:53, slack,-
5/21/18 2:31, ebb,-0.3
5/21/18 5:50, slack,-
5/21/18 8:23, flood,0.2
5/21/18 10:47, slack,-
5/21/18 13:55, ebb,-0.2
5/21/18 16:50, slack,-
5/21/18 20:53, flood,0.7
5/22/18 0:47, slack,-
5/22/18 3:37, ebb,-0.3
5/22/18 6:50, slack,-
5/22/18 9:47, flood,0.3
5/22/18 12:29, slack,-
5/22/18 15:07, ebb,-0.2
5/22/18 17:56, slack,-
5/22/18 21:59, flood,0.6
5/23/18 1:35, slack,-
5/23/18 4:25, ebb,-0.3
5/23/18 7:44, slack,-
5/23/18 11:11, flood,0.4
5/23/18 13:59, slack,-
5/23/18 16:25, ebb,-0.2
5/23/18 19:02, slack,-
5/23/18 23:05, flood,0.6
5/24/18 2:23, slack,-
5/24/18 5:19, ebb,-0.3
5/24/18 8:32, slack,-
5/24/18 12:11, flood,0.5
5/24/18 15:11, slack,-
5/24/18 17:31, ebb,-0.2
5/24/18 20:14, slack,-
5/24/18 23:59, flood,0.5
5/25/18 2:59, slack,-
5/25/18 6:01, ebb,-0.3
5/25/18 9:14, slack,-
5/25/18 12:59, flood,0.6
5/25/18 16:17, slack,-
5/25/18 18:37, ebb,-0.2
5/25/18 21:14, slack,-
5/26/18 0:47, flood,0.5
5/26/18 3:35, slack,-
5/26/18 6:43, ebb,-0.4
5/26/18 9:56, slack,-
5/26/18 13:41, flood,0.7
5/26/18 17:11, slack,-
5/26/18 19:37, ebb,-0.2
5/26/18 22:08, slack,-
5/27/18 1:23, flood,0.4
5/27/18 4:11, slack,-
5/27/18 7:19, ebb,-0.4
5/27/18 10:32, slack,-
5/27/18 14:23, flood,0.7
5/27/18 17:59, slack,-
5/27/18 20:25, ebb,-0.2
5/27/18 23:02, slack,-
5/28/18 2:05, flood,0.4
5/28/18 4:41, slack,-
5/28/18 7:55, ebb,-0.4
5/28/18 11:02, slack,-
5/28/18 14:59, flood,0.8
5/28/18 18:47, slack,-
5/28/18 21:07, ebb,-0.2
5/28/18 23:44, slack,-
5/29/18 2:41, flood,0.3
5/29/18 5:11, slack,-
5/29/18 8:31, ebb,-0.3
5/29/18 11:38, slack,-
5/29/18 15:35, flood,0.8
5/29/18 19:29, slack,-
5/29/18 21:43, ebb,-0.2
5/30/18 0:32, slack,-
5/30/18 3:17, flood,0.3
5/30/18 5:41, slack,-
5/30/18 9:01, ebb,-0.3
5/30/18 12:08, slack,-
5/30/18 16:11, flood,0.8
5/30/18 20:05, slack,-
5/30/18 22:19, ebb,-0.2
5/31/18 1:20, slack,-
5/31/18 4:05, flood,0.2
5/31/18 6:05, slack,-
5/31/18 9:31, ebb,-0.3
5/31/18 12:38, slack,-
5/31/18 16:53, flood,0.7
5/31/18 20:47, slack,-
5/31/18 22:55, ebb,-0.2
6/1/18 2:14, slack,-
6/1/18 4:47, flood,0.2
6/1/18 6:41, slack,-
6/1/18 10:07, ebb,-0.3
6/1/18 13:14, slack,-
6/1/18 17:29, flood,0.7
6/1/18 21:23, slack,-
6/1/18 23:37, ebb,-0.2
6/2/18 3:14, slack,-
6/2/18 5:35, flood,0.1
6/2/18 7:17, slack,-
6/2/18 10:43, ebb,-0.3
6/2/18 13:50, slack,-
6/2/18 18:11, flood,0.7
6/2/18 22:05, slack,-
6/3/18 0:25, ebb,-0.2
6/3/18 4:08, slack,-
6/3/18 6:23, flood,0.1
6/3/18 7:59, slack,-
6/3/18 11:31, ebb,-0.2
6/3/18 14:32, slack,-
6/3/18 18:53, flood,0.6
6/3/18 22:47, slack,-
6/4/18 1:19, ebb,-0.2
6/4/18 5:08, slack,-
6/4/18 7:17, flood,0.1
6/4/18 8:53, slack,-
6/4/18 12:19, ebb,-0.2
6/4/18 15:20, slack,-
6/4/18 19:41, flood,0.6
6/4/18 23:35, slack,-
6/5/18 2:13, ebb,-0.2
6/5/18 5:56, slack,-
6/5/18 8:11, flood,0.1
6/5/18 10:05, slack,-
6/5/18 13:25, ebb,-0.2
6/5/18 16:08, slack,-
6/5/18 20:29, flood,0.6
6/6/18 0:17, slack,-
6/6/18 3:01, ebb,-0.2
6/6/18 6:44, slack,-
6/6/18 9:17, flood,0.2
6/6/18 11:53, slack,-
6/6/18 14:37, ebb,-0.1
6/6/18 17:08, slack,-
6/6/18 21:23, flood,0.5
6/7/18 0:59, slack,-
6/7/18 3:43, ebb,-0.3
6/7/18 7:26, slack,-
6/7/18 10:23, flood,0.3
6/7/18 13:29, slack,-
6/7/18 15:37, ebb,-0.1
6/7/18 18:08, slack,-
6/7/18 22:17, flood,0.5
6/8/18 1:35, slack,-
6/8/18 4:25, ebb,-0.3
6/8/18 8:02, slack,-
6/8/18 11:23, flood,0.4
6/8/18 14:35, slack,-
6/8/18 16:37, ebb,-0.2
6/8/18 19:20, slack,-
6/8/18 23:11, flood,0.5
6/9/18 2:11, slack,-
6/9/18 5:07, ebb,-0.3
6/9/18 8:38, slack,-
6/9/18 12:17, flood,0.5
6/9/18 15:35, slack,-
6/9/18 17:43, ebb,-0.2
6/9/18 20:26, slack,-
6/9/18 23:59, flood,0.5
6/10/18 2:47, slack,-
6/10/18 5:49, ebb,-0.3
6/10/18 9:14, slack,-
6/10/18 12:59, flood,0.7
6/10/18 16:35, slack,-
6/10/18 18:43, ebb,-0.2
6/10/18 21:32, slack,-
6/11/18 0:47, flood,0.4
6/11/18 3:23, slack,-
6/11/18 6:37, ebb,-0.4
6/11/18 9:50, slack,-
6/11/18 13:41, flood,0.8
6/11/18 17:29, slack,-
6/11/18 19:37, ebb,-0.2
6/11/18 22:26, slack,-
6/12/18 1:35, flood,0.4
6/12/18 3:59, slack,-
6/12/18 7:19, ebb,-0.4
6/12/18 10:32, slack,-
6/12/18 14:29, flood,0.9
6/12/18 18:17, slack,-
6/12/18 20:31, ebb,-0.3
6/12/18 23:20, slack,-
6/13/18 2:23, flood,0.4
6/13/18 4:41, slack,-
6/13/18 8:07, ebb,-0.4
6/13/18 11:14, slack,-
6/13/18 15:17, flood,1
6/13/18 19:11, slack,-
6/13/18 21:19, ebb,-0.3
6/14/18 0:20, slack,-
6/14/18 3:11, flood,0.4
6/14/18 5:23, slack,-
6/14/18 8:49, ebb,-0.4
6/14/18 11:56, slack,-
6/14/18 16:05, flood,1
6/14/18 19:59, slack,-
6/14/18 22:07, ebb,-0.3
6/15/18 1:14, slack,-
6/15/18 4:05, flood,0.3
6/15/18 6:17, slack,-
6/15/18 9:37, ebb,-0.4
6/15/18 12:44, slack,-
6/15/18 16:53, flood,1
6/15/18 20:47, slack,-
6/15/18 23:01, ebb,-0.3
6/16/18 2:20, slack,-
6/16/18 5:05, flood,0.3
6/16/18 7:11, slack,-
6/16/18 10:25, ebb,-0.4
6/16/18 13:32, slack,-
6/16/18 17:47, flood,1
6/16/18 21:35, slack,-
6/16/18 23:55, ebb,-0.3
6/17/18 3:20, slack,-
6/17/18 6:05, flood,0.3
6/17/18 8:11, slack,-
6/17/18 11:19, ebb,-0.3
6/17/18 14:26, slack,-
6/17/18 18:41, flood,0.9
6/17/18 22:29, slack,-
6/18/18 1:01, ebb,-0.3
6/18/18 4:26, slack,-
6/18/18 7:05, flood,0.3
6/18/18 9:17, slack,-
6/18/18 12:19, ebb,-0.3
6/18/18 15:26, slack,-
6/18/18 19:35, flood,0.8
6/18/18 23:17, slack,-
6/19/18 2:07, ebb,-0.3
6/19/18 5:26, slack,-
6/19/18 8:11, flood,0.3
6/19/18 10:47, slack,-
6/19/18 13:37, ebb,-0.2
6/19/18 16:26, slack,-
6/19/18 20:23, flood,0.7
6/20/18 0:05, slack,-
6/20/18 3:01, ebb,-0.3
6/20/18 6:20, slack,-
6/20/18 9:29, flood,0.3
6/20/18 12:29, slack,-
6/20/18 14:49, ebb,-0.2
6/20/18 17:32, slack,-
6/20/18 21:23, flood,0.6
6/21/18 0:53, slack,-
6/21/18 3:55, ebb,-0.3
6/21/18 7:14, slack,-
6/21/18 10:47, flood,0.4
6/21/18 13:53, slack,-
6/21/18 16:07, ebb,-0.2
6/21/18 18:38, slack,-
6/21/18 22:23, flood,0.5
6/22/18 1:41, slack,-
6/22/18 4:43, ebb,-0.3
6/22/18 8:02, slack,-
6/22/18 11:53, flood,0.5
6/22/18 15:11, slack,-
6/22/18 17:19, ebb,-0.2
6/22/18 19:50, slack,-
6/22/18 23:29, flood,0.4
6/23/18 2:17, slack,-
6/23/18 5:25, ebb,-0.3
6/23/18 8:50, slack,-
6/23/18 12:47, flood,0.6
6/23/18 16:11, slack,-
6/23/18 18:31, ebb,-0.2
6/23/18 20:56, slack,-
6/24/18 0:17, flood,0.4
6/24/18 2:53, slack,-
6/24/18 6:07, ebb,-0.3
6/24/18 9:26, slack,-
6/24/18 13:29, flood,0.7
6/24/18 17:05, slack,-
6/24/18 19:31, ebb,-0.2
6/24/18 21:56, slack,-
6/25/18 0:59, flood,0.3
6/25/18 3:29, slack,-
6/25/18 6:49, ebb,-0.3
6/25/18 10:08, slack,-
6/25/18 14:05, flood,0.7
6/25/18 17:53, slack,-
6/25/18 20:19, ebb,-0.2
6/25/18 22:50, slack,-
6/26/18 1:41, flood,0.3
6/26/18 3:59, slack,-
6/26/18 7:25, ebb,-0.3
6/26/18 10:38, slack,-
6/26/18 14:41, flood,0.8
6/26/18 18:35, slack,-
6/26/18 20:55, ebb,-0.2
6/26/18 23:32, slack,-
6/27/18 2:17, flood,0.3
6/27/18 4:35, slack,-
6/27/18 8:01, ebb,-0.3
6/27/18 11:14, slack,-
6/27/18 15:11, flood,0.8
6/27/18 19:17, slack,-
6/27/18 21:31, ebb,-0.2
6/28/18 0:20, slack,-
6/28/18 2:59, flood,0.2
6/28/18 5:05, slack,-
6/28/18 8:37, ebb,-0.3
6/28/18 11:44, slack,-
6/28/18 15:53, flood,0.8
6/28/18 19:53, slack,-
6/28/18 22:01, ebb,-0.2
6/29/18 1:02, slack,-
6/29/18 3:41, flood,0.2
6/29/18 5:41, slack,-
6/29/18 9:13, ebb,-0.3
6/29/18 12:14, slack,-
6/29/18 16:29, flood,0.8
6/29/18 20:23, slack,-
6/29/18 22:31, ebb,-0.2
6/30/18 1:50, slack,-
6/30/18 4:23, flood,0.2
6/30/18 6:17, slack,-
6/30/18 9:43, ebb,-0.3
6/30/18 12:50, slack,-
6/30/18 17:05, flood,0.7
6/30/18 20:59, slack,-
6/30/18 23:07, ebb,-0.2
7/1/18 2:38, slack,-
7/1/18 5:11, flood,0.2
7/1/18 6:59, slack,-
7/1/18 10:19, ebb,-0.3
7/1/18 13:20, slack,-
7/1/18 17:41, flood,0.7
7/1/18 21:29, slack,-
7/1/18 23:49, ebb,-0.2
7/2/18 3:26, slack,-
7/2/18 5:59, flood,0.2
7/2/18 7:47, slack,-
7/2/18 11:01, ebb,-0.2
7/2/18 14:02, slack,-
7/2/18 18:23, flood,0.7
7/2/18 22:05, slack,-
7/3/18 0:31, ebb,-0.2
7/3/18 4:14, slack,-
7/3/18 6:47, flood,0.2
7/3/18 8:35, slack,-
7/3/18 11:49, ebb,-0.2
7/3/18 14:38, slack,-
7/3/18 19:05, flood,0.6
7/3/18 22:41, slack,-
7/4/18 1:19, ebb,-0.2
7/4/18 5:02, slack,-
7/4/18 7:35, flood,0.2
7/4/18 9:47, slack,-
7/4/18 12:49, ebb,-0.2
7/4/18 15:26, slack,-
7/4/18 19:47, flood,0.6
7/4/18 23:17, slack,-
7/5/18 2:07, ebb,-0.2
7/5/18 5:44, slack,-
7/5/18 8:35, flood,0.2
7/5/18 11:17, slack,-
7/5/18 13:55, ebb,-0.1
7/5/18 16:20, slack,-
7/5/18 20:35, flood,0.5
7/5/18 23:59, slack,-
7/6/18 2:55, ebb,-0.3
7/6/18 6:26, slack,-
7/6/18 9:35, flood,0.3
7/6/18 12:53, slack,-
7/6/18 15:01, ebb,-0.1
7/6/18 17:26, slack,-
7/6/18 21:29, flood,0.4
7/7/18 0:35, slack,-
7/7/18 3:43, ebb,-0.3
7/7/18 7:14, slack,-
7/7/18 10:47, flood,0.4
7/7/18 14:17, slack,-
7/7/18 16:07, ebb,-0.1
7/7/18 18:38, slack,-
7/7/18 22:29, flood,0.4
7/8/18 1:17, slack,-
7/8/18 4:25, ebb,-0.3
7/8/18 7:56, slack,-
7/8/18 11:41, flood,0.6
7/8/18 15:17, slack,-
7/8/18 17:13, ebb,-0.2
7/8/18 20:02, slack,-
7/8/18 23:29, flood,0.4
7/9/18 1:59, slack,-
7/9/18 5:13, ebb,-0.4
7/9/18 8:38, slack,-
7/9/18 12:35, flood,0.7
7/9/18 16:17, slack,-
7/9/18 18:19, ebb,-0.2
7/9/18 21:14, slack,-
7/10/18 0:23, flood,0.4
7/10/18 2:47, slack,-
7/10/18 6:07, ebb,-0.4
7/10/18 9:26, slack,-
7/10/18 13:23, flood,0.8
7/10/18 17:11, slack,-
7/10/18 19:25, ebb,-0.2
7/10/18 22:14, slack,-
7/11/18 1:11, flood,0.4
7/11/18 3:29, slack,-
7/11/18 6:55, ebb,-0.4
7/11/18 10:08, slack,-
7/11/18 14:11, flood,0.9
7/11/18 18:05, slack,-
7/11/18 20:19, ebb,-0.3
7/11/18 23:08, slack,-
7/12/18 2:05, flood,0.4
7/12/18 4:17, slack,-
7/12/18 7:49, ebb,-0.4
7/12/18 10:56, slack,-
7/12/18 14:59, flood,1
7/12/18 18:53, slack,-
7/12/18 21:07, ebb,-0.3
7/13/18 0:02, slack,-
7/13/18 2:59, flood,0.4
7/13/18 5:11, slack,-
7/13/18 8:37, ebb,-0.4
7/13/18 11:44, slack,-
7/13/18 15:47, flood,1
7/13/18 19:41, slack,-
7/13/18 21:55, ebb,-0.3
7/14/18 0:56, slack,-
7/14/18 3:53, flood,0.4
7/14/18 6:11, slack,-
7/14/18 9:25, ebb,-0.4
7/14/18 12:32, slack,-
7/14/18 16:41, flood,1
7/14/18 20:23, slack,-
7/14/18 22:43, ebb,-0.3
7/15/18 1:56, slack,-
7/15/18 4:47, flood,0.4
7/15/18 7:11, slack,-
7/15/18 10:13, ebb,-0.4
7/15/18 13:20, slack,-
7/15/18 17:29, flood,0.9
7/15/18 21:11, slack,-
7/15/18 23:31, ebb,-0.3
7/16/18 2:50, slack,-
7/16/18 5:47, flood,0.4
7/16/18 8:11, slack,-
7/16/18 11:07, ebb,-0.3
7/16/18 14:08, slack,-
7/16/18 18:17, flood,0.9
7/16/18 21:53, slack,-
7/17/18 0:25, ebb,-0.3
7/17/18 3:50, slack,-
7/17/18 6:47, flood,0.4
7/17/18 9:23, slack,-
7/17/18 12:07, ebb,-0.3
7/17/18 15:08, slack,-
7/17/18 19:05, flood,0.7
7/17/18 22:35, slack,-
7/18/18 1:25, ebb,-0.3
7/18/18 4:44, slack,-
7/18/18 7:47, flood,0.4
7/18/18 10:41, slack,-
7/18/18 13:13, ebb,-0.2
7/18/18 16:02, slack,-
7/18/18 19:53, flood,0.6
7/18/18 23:23, slack,-
7/19/18 2:25, ebb,-0.3
7/19/18 5:38, slack,-
7/19/18 8:53, flood,0.4
7/19/18 12:17, slack,-
7/19/18 14:31, ebb,-0.2
7/19/18 17:08, slack,-
7/19/18 20:47, flood,0.5
7/20/18 0:05, slack,-
7/20/18 3:13, ebb,-0.3
7/20/18 6:32, slack,-
7/20/18 10:17, flood,0.4
7/20/18 13:41, slack,-
7/20/18 15:49, ebb,-0.1
7/20/18 18:14, slack,-
7/20/18 21:47, flood,0.4
7/21/18 0:53, slack,-
7/21/18 4:01, ebb,-0.3
7/21/18 7:26, slack,-
7/21/18 11:29, flood,0.5
7/21/18 14:59, slack,-
7/21/18 17:07, ebb,-0.1
7/21/18 19:32, slack,-
7/21/18 22:53, flood,0.3
7/22/18 1:35, slack,-
7/22/18 4:49, ebb,-0.3
7/22/18 8:14, slack,-
7/22/18 12:23, flood,0.6
7/22/18 15:59, slack,-
7/22/18 18:13, ebb,-0.1
7/22/18 20:44, slack,-
7/22/18 23:53, flood,0.3
7/23/18 2:17, slack,-
7/23/18 5:37, ebb,-0.3
7/23/18 9:02, slack,-
7/23/18 13:11, flood,0.7
7/23/18 16:47, slack,-
7/23/18 19:13, ebb,-0.2
7/23/18 21:44, slack,-
7/24/18 0:41, flood,0.3
7/24/18 2:59, slack,-
7/24/18 6:19, ebb,-0.3
7/24/18 9:38, slack,-
7/24/18 13:47, flood,0.7
7/24/18 17:35, slack,-
7/24/18 20:07, ebb,-0.2
7/24/18 22:32, slack,-
7/25/18 1:23, flood,0.2
7/25/18 3:41, slack,-
7/25/18 7:01, ebb,-0.3
7/25/18 10:20, slack,-
7/25/18 14:23, flood,0.7
7/25/18 18:11, slack,-
7/25/18 20:43, ebb,-0.2
7/25/18 23:14, slack,-
7/26/18 1:59, flood,0.2
7/26/18 4:17, slack,-
7/26/18 7:43, ebb,-0.3
7/26/18 10:50, slack,-
7/26/18 14:53, flood,0.7
7/26/18 18:47, slack,-
7/26/18 21:13, ebb,-0.2
7/26/18 23:56, slack,-
7/27/18 2:35, flood,0.2
7/27/18 4:53, slack,-
7/27/18 8:19, ebb,-0.3
7/27/18 11:26, slack,-
7/27/18 15:23, flood,0.8
7/27/18 19:23, slack,-
7/27/18 21:37, ebb,-0.2
7/28/18 0:32, slack,-
7/28/18 3:17, flood,0.2
7/28/18 5:35, slack,-
7/28/18 8:55, ebb,-0.3
7/28/18 11:56, slack,-
7/28/18 15:59, flood,0.7
7/28/18 19:53, slack,-
7/28/18 22:07, ebb,-0.2
7/29/18 1:14, slack,-
7/29/18 3:59, flood,0.2
7/29/18 6:11, slack,-
7/29/18 9:25, ebb,-0.3
7/29/18 12:26, slack,-
7/29/18 16:35, flood,0.7
7/29/18 20:23, slack,-
7/29/18 22:37, ebb,-0.2
7/30/18 1:50, slack,-
7/30/18 4:41, flood,0.3
7/30/18 6:59, slack,-
7/30/18 10:01, ebb,-0.3
7/30/18 13:02, slack,-
7/30/18 17:11, flood,0.7
7/30/18 20:47, slack,-
7/30/18 23:07, ebb,-0.2
7/31/18 2:32, slack,-
7/31/18 5:29, flood,0.3
7/31/18 7:41, slack,-
7/31/18 10:43, ebb,-0.3
7/31/18 13:38, slack,-
7/31/18 17:53, flood,0.7
7/31/18 21:17, slack,-
7/31/18 23:43, ebb,-0.2
8/1/18 3:14, slack,-
8/1/18 6:17, flood,0.3
8/1/18 8:35, slack,-
8/1/18 11:25, ebb,-0.2
8/1/18 14:14, slack,-
8/1/18 18:29, flood,0.6
8/1/18 21:47, slack,-
8/2/18 0:25, ebb,-0.2
8/2/18 3:56, slack,-
8/2/18 7:05, flood,0.3
8/2/18 9:35, slack,-
8/2/18 12:19, ebb,-0.2
8/2/18 15:02, slack,-
8/2/18 19:11, flood,0.5
8/2/18 22:17, slack,-
8/3/18 1:13, ebb,-0.3
8/3/18 4:44, slack,-
8/3/18 7:59, flood,0.4
8/3/18 10:53, slack,-
8/3/18 13:25, ebb,-0.2
8/3/18 15:56, slack,-
8/3/18 19:59, flood,0.5
8/3/18 22:59, slack,-
8/4/18 2:07, ebb,-0.3
8/4/18 5:32, slack,-
8/4/18 8:53, flood,0.4
8/4/18 12:29, slack,-
8/4/18 14:37, ebb,-0.1
8/4/18 17:08, slack,-
8/4/18 20:53, flood,0.4
8/4/18 23:41, slack,-
8/5/18 3:01, ebb,-0.3
8/5/18 6:20, slack,-
8/5/18 10:05, flood,0.5
8/5/18 13:53, slack,-
8/5/18 15:49, ebb,-0.1
8/5/18 18:26, slack,-
8/5/18 21:53, flood,0.3
8/6/18 0:35, slack,-
8/6/18 3:49, ebb,-0.3
8/6/18 7:14, slack,-
8/6/18 11:11, flood,0.6
8/6/18 14:59, slack,-
8/6/18 16:55, ebb,-0.2
8/6/18 19:50, slack,-
8/6/18 23:05, flood,0.3
8/7/18 1:29, slack,-
8/7/18 4:43, ebb,-0.3
8/7/18 8:08, slack,-
8/7/18 12:11, flood,0.7
8/7/18 15:59, slack,-
8/7/18 18:07, ebb,-0.2
8/7/18 21:02, slack,-
8/8/18 0:05, flood,0.3
