Date_Time (LST/LDT), Event, Speed (knots)
4/21/18 4:10, slack,-
4/21/18 5:27, flood,0.8
4/21/18 7:55, slack,-
4/21/18 12:18, ebb,-3.1
4/21/18 15:46, slack,-
4/21/18 18:39, flood,3.4
4/21/18 22:49, slack,-
4/22/18 1:48, ebb,-2
4/22/18 5:34, slack,-
4/22/18 6:39, flood,0.6
4/22/18 8:49, slack,-
4/22/18 13:24, ebb,-2.8
4/22/18 16:52, slack,-
4/22/18 19:45, flood,3.2
4/22/18 23:49, slack,-
4/23/18 3:00, ebb,-2.1
4/23/18 6:52, slack,-
4/23/18 8:03, flood,0.6
4/23/18 10:13, slack,-
4/23/18 14:36, ebb,-2.6
4/23/18 17:58, slack,-
4/23/18 20:51, flood,3.1
4/24/18 0:49, slack,-
4/24/18 4:12, ebb,-2.3
4/24/18 7:58, slack,-
4/24/18 9:21, flood,0.9
4/24/18 11:55, slack,-
4/24/18 15:54, ebb,-2.5
4/24/18 19:10, slack,-
4/24/18 21:57, flood,3
4/25/18 1:43, slack,-
4/25/18 5:12, ebb,-2.6
4/25/18 8:46, slack,-
4/25/18 10:33, flood,1.4
4/25/18 13:25, slack,-
4/25/18 17:06, ebb,-2.5
4/25/18 20:16, slack,-
4/25/18 22:51, flood,3
4/26/18 2:31, slack,-
4/26/18 6:00, ebb,-3
4/26/18 9:28, slack,-
4/26/18 11:33, flood,2.1
4/26/18 14:49, slack,-
4/26/18 18:12, ebb,-2.6
4/26/18 21:16, slack,-
4/26/18 23:45, flood,2.9
4/27/18 3:13, slack,-
4/27/18 6:48, ebb,-3.3
4/27/18 10:10, slack,-
4/27/18 12:27, flood,2.7
4/27/18 15:55, slack,-
4/27/18 19:06, ebb,-2.6
4/27/18 22:10, slack,-
4/28/18 0:27, flood,2.7
4/28/18 3:49, slack,-
4/28/18 7:24, ebb,-3.5
4/28/18 10:46, slack,-
4/28/18 13:15, flood,3.2
4/28/18 16:49, slack,-
4/28/18 20:00, ebb,-2.6
4/28/18 22:58, slack,-
4/29/18 1:09, flood,2.4
4/29/18 4:19, slack,-
4/29/18 8:06, ebb,-3.6
4/29/18 11:28, slack,-
4/29/18 13:57, flood,3.5
4/29/18 17:43, slack,-
4/29/18 20:42, ebb,-2.5
4/29/18 23:46, slack,-
4/30/18 1:51, flood,2.1
4/30/18 4:49, slack,-
4/30/18 8:42, ebb,-3.6
4/30/18 12:04, slack,-
4/30/18 14:39, flood,3.6
4/30/18 18:31, slack,-
4/30/18 21:30, ebb,-2.4
5/1/18 0:34, slack,-
5/1/18 2:27, flood,1.7
5/1/18 5:19, slack,-
5/1/18 9:18, ebb,-3.5
5/1/18 12:40, slack,-
5/1/18 15:15, flood,3.6
5/1/18 19:13, slack,-
5/1/18 22:12, ebb,-2.2
5/2/18 1:22, slack,-
5/2/18 3:03, flood,1.3
5/2/18 5:43, slack,-
5/2/18 9:48, ebb,-3.3
5/2/18 13:16, slack,-
5/2/18 15:57, flood,3.5
5/2/18 19:55, slack,-
5/2/18 22:54, ebb,-2
5/3/18 2:16, slack,-
5/3/18 3:39, flood,0.9
5/3/18 6:07, slack,-
5/3/18 10:24, ebb,-3.1
5/3/18 13:52, slack,-
5/3/18 16:33, flood,3.2
5/3/18 20:37, slack,-
5/3/18 23:42, ebb,-1.9
5/4/18 3:16, slack,-
5/4/18 4:21, flood,0.6
5/4/18 6:31, slack,-
5/4/18 11:00, ebb,-2.8
5/4/18 14:28, slack,-
5/4/18 17:15, flood,3
5/4/18 21:25, slack,-
5/5/18 0:30, ebb,-1.8
5/5/18 4:28, slack,-
5/5/18 5:09, flood,0.2
5/5/18 6:49, slack,-
5/5/18 11:42, ebb,-2.5
5/5/18 15:16, slack,-
5/5/18 18:03, flood,2.7
5/5/18 22:13, slack,-
5/6/18 1:24, ebb,-1.7
5/6/18 12:30, ebb,-2.2
5/6/18 16:04, slack,-
5/6/18 18:57, flood,2.5
5/6/18 23:01, slack,-
5/7/18 2:24, ebb,-1.7
5/7/18 13:30, ebb,-2
5/7/18 16:58, slack,-
5/7/18 19:51, flood,2.3
5/7/18 23:49, slack,-
5/8/18 3:24, ebb,-1.8
5/8/18 8:34, slack,-
5/8/18 14:36, ebb,-1.8
5/8/18 17:58, slack,-
5/8/18 20:45, flood,2.2
5/9/18 0:37, slack,-
5/9/18 4:18, ebb,-2.1
5/9/18 8:34, slack,-
5/9/18 9:33, flood,0.4
5/9/18 11:37, slack,-
5/9/18 15:48, ebb,-1.7
5/9/18 18:58, slack,-
5/9/18 21:39, flood,2.1
5/10/18 1:19, slack,-
5/10/18 5:00, ebb,-2.3
5/10/18 8:58, slack,-
5/10/18 10:33, flood,1
5/10/18 13:19, slack,-
5/10/18 16:54, ebb,-1.8
5/10/18 19:58, slack,-
5/10/18 22:27, flood,2.1
5/11/18 1:55, slack,-
5/11/18 5:42, ebb,-2.6
5/11/18 9:22, slack,-
5/11/18 11:21, flood,1.6
5/11/18 14:31, slack,-
5/11/18 17:54, ebb,-1.9
5/11/18 20:52, slack,-
5/11/18 23:15, flood,2.1
5/12/18 2:31, slack,-
5/12/18 6:18, ebb,-3
5/12/18 9:46, slack,-
5/12/18 12:03, flood,2.3
5/12/18 15:37, slack,-
5/12/18 18:42, ebb,-2.1
5/12/18 21:46, slack,-
5/12/18 23:57, flood,2
5/13/18 3:01, slack,-
5/13/18 6:54, ebb,-3.3
5/13/18 10:16, slack,-
5/13/18 12:45, flood,3
5/13/18 16:31, slack,-
5/13/18 19:30, ebb,-2.2
5/13/18 22:34, slack,-
5/14/18 0:33, flood,1.9
5/14/18 3:31, slack,-
5/14/18 7:30, ebb,-3.6
5/14/18 10:52, slack,-
5/14/18 13:27, flood,3.6
5/14/18 17:19, slack,-
5/14/18 20:18, ebb,-2.3
5/14/18 23:22, slack,-
5/15/18 1:15, flood,1.8
5/15/18 4:07, slack,-
5/15/18 8:06, ebb,-3.8
5/15/18 11:28, slack,-
5/15/18 14:09, flood,4.1
5/15/18 18:13, slack,-
5/15/18 21:06, ebb,-2.4
5/16/18 0:10, slack,-
5/16/18 1:57, flood,1.7
5/16/18 4:43, slack,-
5/16/18 8:48, ebb,-3.9
5/16/18 12:10, slack,-
5/16/18 14:57, flood,4.4
5/16/18 19:01, slack,-
5/16/18 21:54, ebb,-2.4
5/17/18 0:58, slack,-
5/17/18 2:39, flood,1.5
5/17/18 5:19, slack,-
5/17/18 9:30, ebb,-3.9
5/17/18 12:52, slack,-
5/17/18 15:39, flood,4.5
5/17/18 19:49, slack,-
5/17/18 22:42, ebb,-2.3
5/18/18 1:58, slack,-
5/18/18 3:27, flood,1.2
5/18/18 6:01, slack,-
5/18/18 10:12, ebb,-3.8
5/18/18 13:40, slack,-
5/18/18 16:33, flood,4.4
5/18/18 20:43, slack,-
5/18/18 23:42, ebb,-2.3
5/19/18 3:04, slack,-
5/19/18 4:21, flood,1
5/19/18 6:43, slack,-
5/19/18 11:06, ebb,-3.5
5/19/18 14:28, slack,-
5/19/18 17:21, flood,4.2
5/19/18 21:37, slack,-
5/20/18 0:36, ebb,-2.3
5/20/18 4:16, slack,-
5/20/18 5:27, flood,0.7
5/20/18 7:37, slack,-
5/20/18 12:00, ebb,-3.1
5/20/18 15:22, slack,-
5/20/18 18:21, flood,3.8
5/20/18 22:31, slack,-
5/21/18 1:42, ebb,-2.4
5/21/18 5:28, slack,-
5/21/18 6:39, flood,0.6
5/21/18 8:49, slack,-
5/21/18 13:06, ebb,-2.7
5/21/18 16:28, slack,-
5/21/18 19:21, flood,3.5
5/21/18 23:19, slack,-
5/22/18 2:48, ebb,-2.5
5/22/18 6:40, slack,-
5/22/18 7:57, flood,0.8
5/22/18 10:19, slack,-
5/22/18 14:24, ebb,-2.4
5/22/18 17:34, slack,-
5/22/18 20:21, flood,3.1
5/23/18 0:13, slack,-
5/23/18 3:48, ebb,-2.8
5/23/18 7:34, slack,-
5/23/18 9:15, flood,1.2
5/23/18 12:01, slack,-
5/23/18 15:42, ebb,-2.1
5/23/18 18:40, slack,-
5/23/18 21:21, flood,2.8
5/24/18 1:01, slack,-
5/24/18 4:42, ebb,-3
5/24/18 8:22, slack,-
5/24/18 10:21, flood,1.8
5/24/18 13:37, slack,-
5/24/18 16:54, ebb,-2
5/24/18 19:46, slack,-
5/24/18 22:21, flood,2.5
5/25/18 1:43, slack,-
5/25/18 5:30, ebb,-3.3
5/25/18 9:10, slack,-
5/25/18 11:21, flood,2.4
5/25/18 14:55, slack,-
5/25/18 18:00, ebb,-2
5/25/18 20:52, slack,-
5/25/18 23:09, flood,2.2
5/26/18 2:25, slack,-
5/26/18 6:18, ebb,-3.5
5/26/18 9:46, slack,-
5/26/18 12:15, flood,3
5/26/18 16:01, slack,-
5/26/18 18:54, ebb,-2
5/26/18 21:52, slack,-
5/26/18 23:57, flood,1.9
5/27/18 2:55, slack,-
5/27/18 6:54, ebb,-3.6
5/27/18 10:28, slack,-
5/27/18 12:57, flood,3.4
5/27/18 16:55, slack,-
5/27/18 19:48, ebb,-2.1
5/27/18 22:46, slack,-
5/28/18 0:39, flood,1.6
5/28/18 3:31, slack,-
5/28/18 7:36, ebb,-3.6
5/28/18 11:04, slack,-
5/28/18 13:45, flood,3.7
5/28/18 17:43, slack,-
5/28/18 20:36, ebb,-2.1
5/28/18 23:40, slack,-
5/29/18 1:21, flood,1.3
5/29/18 4:01, slack,-
5/29/18 8:12, ebb,-3.6
5/29/18 11:34, slack,-
5/29/18 14:21, flood,3.8
5/29/18 18:25, slack,-
5/29/18 21:18, ebb,-2
5/30/18 0:28, slack,-
5/30/18 1:57, flood,1
5/30/18 4:25, slack,-
5/30/18 8:48, ebb,-3.4
5/30/18 12:10, slack,-
5/30/18 14:57, flood,3.8
5/30/18 19:07, slack,-
5/30/18 22:00, ebb,-2
5/31/18 1:22, slack,-
5/31/18 2:39, flood,0.8
5/31/18 4:55, slack,-
5/31/18 9:18, ebb,-3.3
5/31/18 12:46, slack,-
5/31/18 15:33, flood,3.6
5/31/18 19:43, slack,-
5/31/18 22:42, ebb,-1.9
6/1/18 2:16, slack,-
6/1/18 3:15, flood,0.5
6/1/18 5:19, slack,-
6/1/18 9:54, ebb,-3.1
6/1/18 13:22, slack,-
6/1/18 16:09, flood,3.5
6/1/18 20:25, slack,-
6/1/18 23:24, ebb,-1.9
6/2/18 3:16, slack,-
6/2/18 3:57, flood,0.3
6/2/18 5:43, slack,-
6/2/18 10:30, ebb,-2.8
6/2/18 13:58, slack,-
6/2/18 16:51, flood,3.3
6/2/18 21:01, slack,-
6/3/18 0:06, ebb,-1.9
6/3/18 4:28, slack,-
6/3/18 6:01, slack,-
6/3/18 11:12, ebb,-2.6
6/3/18 14:34, slack,-
6/3/18 17:27, flood,3
6/3/18 21:37, slack,-
6/4/18 0:54, ebb,-1.9
6/4/18 11:54, ebb,-2.3
6/4/18 15:16, slack,-
6/4/18 18:15, flood,2.8
6/4/18 22:19, slack,-
6/5/18 1:42, ebb,-2
6/5/18 12:48, ebb,-2
6/5/18 16:04, slack,-
6/5/18 18:57, flood,2.5
6/5/18 22:55, slack,-
6/6/18 2:36, ebb,-2.1
6/6/18 7:16, slack,-
6/6/18 7:45, flood,0.1
6/6/18 9:19, slack,-
6/6/18 13:48, ebb,-1.7
6/6/18 17:04, slack,-
6/6/18 19:51, flood,2.3
6/6/18 23:37, slack,-
6/7/18 3:24, ebb,-2.3
6/7/18 7:40, slack,-
6/7/18 8:51, flood,0.5
6/7/18 11:13, slack,-
6/7/18 15:00, ebb,-1.6
6/7/18 18:04, slack,-
6/7/18 20:39, flood,2
6/8/18 0:13, slack,-
6/8/18 4:06, ebb,-2.6
6/8/18 8:04, slack,-
6/8/18 9:51, flood,1.2
6/8/18 12:55, slack,-
6/8/18 16:12, ebb,-1.5
6/8/18 19:04, slack,-
6/8/18 21:33, flood,1.9
6/9/18 0:49, slack,-
6/9/18 4:48, ebb,-2.9
6/9/18 8:34, slack,-
6/9/18 10:45, flood,1.9
6/9/18 14:13, slack,-
6/9/18 17:18, ebb,-1.6
6/9/18 20:10, slack,-
6/9/18 22:21, flood,1.7
6/10/18 1:25, slack,-
6/10/18 5:30, ebb,-3.2
6/10/18 9:10, slack,-
6/10/18 11:33, flood,2.7
6/10/18 15:25, slack,-
6/10/18 18:18, ebb,-1.7
6/10/18 21:10, slack,-
6/10/18 23:09, flood,1.6
6/11/18 2:01, slack,-
6/11/18 6:12, ebb,-3.6
6/11/18 9:46, slack,-
6/11/18 12:21, flood,3.4
6/11/18 16:19, slack,-
6/11/18 19:12, ebb,-1.9
6/11/18 22:04, slack,-
6/11/18 23:57, flood,1.5
6/12/18 2:43, slack,-
6/12/18 6:54, ebb,-3.9
6/12/18 10:22, slack,-
6/12/18 13:09, flood,4
6/12/18 17:13, slack,-
6/12/18 20:00, ebb,-2.1
6/12/18 22:58, slack,-
6/13/18 0:45, flood,1.5
6/13/18 3:25, slack,-
6/13/18 7:36, ebb,-4.1
6/13/18 11:04, slack,-
6/13/18 13:51, flood,4.5
6/13/18 18:07, slack,-
6/13/18 20:54, ebb,-2.2
6/13/18 23:52, slack,-
6/14/18 1:33, flood,1.4
6/14/18 4:07, slack,-
6/14/18 8:24, ebb,-4.2
6/14/18 11:46, slack,-
6/14/18 14:39, flood,4.8
6/14/18 18:55, slack,-
6/14/18 21:42, ebb,-2.3
6/15/18 0:52, slack,-
6/15/18 2:21, flood,1.3
6/15/18 4:55, slack,-
6/15/18 9:06, ebb,-4.1
6/15/18 12:34, slack,-
6/15/18 15:27, flood,4.9
6/15/18 19:43, slack,-
6/15/18 22:36, ebb,-2.4
6/16/18 1:46, slack,-
6/16/18 3:15, flood,1.2
6/16/18 5:43, slack,-
6/16/18 10:00, ebb,-3.9
6/16/18 13:22, slack,-
6/16/18 16:15, flood,4.8
6/16/18 20:31, slack,-
6/16/18 23:24, ebb,-2.5
6/17/18 2:52, slack,-
6/17/18 4:15, flood,1.1
6/17/18 6:37, slack,-
6/17/18 10:54, ebb,-3.6
6/17/18 14:10, slack,-
6/17/18 17:03, flood,4.4
6/17/18 21:13, slack,-
6/18/18 0:18, ebb,-2.6
6/18/18 3:58, slack,-
6/18/18 5:15, flood,1
6/18/18 7:43, slack,-
6/18/18 11:48, ebb,-3.1
6/18/18 15:04, slack,-
6/18/18 17:57, flood,4
6/18/18 22:01, slack,-
6/19/18 1:18, ebb,-2.7
6/19/18 5:04, slack,-
6/19/18 6:27, flood,1
6/19/18 9:01, slack,-
6/19/18 12:54, ebb,-2.6
6/19/18 16:04, slack,-
6/19/18 18:51, flood,3.5
6/19/18 22:49, slack,-
6/20/18 2:18, ebb,-2.9
6/20/18 6:04, slack,-
6/20/18 7:39, flood,1.2
6/20/18 10:31, slack,-
6/20/18 14:06, ebb,-2.2
6/20/18 17:04, slack,-
6/20/18 19:51, flood,2.9
6/20/18 23:31, slack,-
6/21/18 3:12, ebb,-3
6/21/18 7:04, slack,-
6/21/18 8:57, flood,1.6
6/21/18 12:07, slack,-
6/21/18 15:18, ebb,-1.8
6/21/18 18:10, slack,-
6/21/18 20:45, flood,2.4
6/22/18 0:13, slack,-
6/22/18 4:06, ebb,-3.2
6/22/18 7:52, slack,-
6/22/18 10:03, flood,2.1
6/22/18 13:37, slack,-
6/22/18 16:36, ebb,-1.7
6/22/18 19:22, slack,-
6/22/18 21:45, flood,2
6/23/18 0:55, slack,-
6/23/18 5:00, ebb,-3.4
6/23/18 8:40, slack,-
6/23/18 11:03, flood,2.6
6/23/18 14:55, slack,-
6/23/18 17:42, ebb,-1.6
6/23/18 20:34, slack,-
6/23/18 22:39, flood,1.6
6/24/18 1:31, slack,-
6/24/18 5:48, ebb,-3.5
6/24/18 9:22, slack,-
6/24/18 11:57, flood,3
6/24/18 15:55, slack,-
6/24/18 18:42, ebb,-1.7
6/24/18 21:40, slack,-
6/24/18 23:27, flood,1.3
6/25/18 2:07, slack,-
6/25/18 6:24, ebb,-3.5
6/25/18 10:04, slack,-
6/25/18 12:45, flood,3.4
6/25/18 16:49, slack,-
6/25/18 19:36, ebb,-1.7
6/25/18 22:40, slack,-
6/26/18 0:09, flood,1.1
6/26/18 2:43, slack,-
6/26/18 7:06, ebb,-3.5
6/26/18 10:40, slack,-
6/26/18 13:27, flood,3.6
6/26/18 17:37, slack,-
6/26/18 20:24, ebb,-1.8
6/26/18 23:34, slack,-
6/27/18 0:57, flood,0.9
6/27/18 3:19, slack,-
6/27/18 7:48, ebb,-3.4
6/27/18 11:16, slack,-
6/27/18 14:03, flood,3.7
6/27/18 18:13, slack,-
6/27/18 21:06, ebb,-1.9
6/28/18 0:22, slack,-
6/28/18 1:39, flood,0.7
6/28/18 3:49, slack,-
6/28/18 8:18, ebb,-3.4
6/28/18 11:46, slack,-
6/28/18 14:39, flood,3.7
6/28/18 18:49, slack,-
6/28/18 21:48, ebb,-1.9
6/29/18 1:10, slack,-
6/29/18 2:15, flood,0.6
6/29/18 4:19, slack,-
6/29/18 8:54, ebb,-3.2
6/29/18 12:22, slack,-
6/29/18 15:15, flood,3.7
6/29/18 19:25, slack,-
6/29/18 22:24, ebb,-1.9
6/30/18 1:58, slack,-
6/30/18 2:51, flood,0.5
6/30/18 4:55, slack,-
6/30/18 9:30, ebb,-3.1
6/30/18 12:52, slack,-
6/30/18 15:45, flood,3.6
6/30/18 19:55, slack,-
6/30/18 23:00, ebb,-2
7/1/18 2:46, slack,-
7/1/18 3:33, flood,0.4
7/1/18 5:25, slack,-
7/1/18 10:06, ebb,-2.9
7/1/18 13:28, slack,-
7/1/18 16:21, flood,3.4
7/1/18 20:31, slack,-
7/1/18 23:36, ebb,-2
7/2/18 3:34, slack,-
7/2/18 4:21, flood,0.3
7/2/18 6:07, slack,-
7/2/18 10:42, ebb,-2.6
7/2/18 14:04, slack,-
7/2/18 16:57, flood,3.2
7/2/18 21:01, slack,-
7/3/18 0:18, ebb,-2.1
7/3/18 4:28, slack,-
7/3/18 5:03, flood,0.3
7/3/18 6:49, slack,-
7/3/18 11:24, ebb,-2.3
7/3/18 14:46, slack,-
7/3/18 17:33, flood,2.9
7/3/18 21:31, slack,-
7/4/18 1:00, ebb,-2.2
7/4/18 5:10, slack,-
7/4/18 5:57, flood,0.3
7/4/18 7:55, slack,-
7/4/18 12:12, ebb,-2
7/4/18 15:28, slack,-
7/4/18 18:15, flood,2.6
7/4/18 22:07, slack,-
7/5/18 1:42, ebb,-2.3
7/5/18 5:52, slack,-
7/5/18 7:03, flood,0.5
7/5/18 9:19, slack,-
7/5/18 13:12, ebb,-1.7
7/5/18 16:16, slack,-
7/5/18 18:57, flood,2.2
7/5/18 22:37, slack,-
7/6/18 2:24, ebb,-2.5
7/6/18 6:34, slack,-
7/6/18 8:03, flood,0.9
7/6/18 10:55, slack,-
7/6/18 14:18, ebb,-1.5
7/6/18 17:16, slack,-
7/6/18 19:45, flood,1.9
7/6/18 23:13, slack,-
7/7/18 3:12, ebb,-2.7
7/7/18 7:10, slack,-
7/7/18 9:09, flood,1.4
7/7/18 12:31, slack,-
7/7/18 15:30, ebb,-1.3
7/7/18 18:22, slack,-
7/7/18 20:39, flood,1.6
7/7/18 23:49, slack,-
7/8/18 4:00, ebb,-3
7/8/18 7:52, slack,-
7/8/18 10:09, flood,2.1
7/8/18 13:55, slack,-
7/8/18 16:42, ebb,-1.4
7/8/18 19:34, slack,-
7/8/18 21:33, flood,1.4
7/9/18 0:31, slack,-
7/9/18 4:48, ebb,-3.3
7/9/18 8:34, slack,-
7/9/18 11:09, flood,2.9
7/9/18 15:07, slack,-
7/9/18 17:54, ebb,-1.5
7/9/18 20:40, slack,-
7/9/18 22:33, flood,1.3
7/10/18 1:13, slack,-
7/10/18 5:36, ebb,-3.7
7/10/18 9:16, slack,-
7/10/18 11:57, flood,3.6
7/10/18 16:07, slack,-
7/10/18 18:48, ebb,-1.7
7/10/18 21:46, slack,-
7/10/18 23:27, flood,1.3
7/11/18 2:07, slack,-
7/11/18 6:30, ebb,-3.9
7/11/18 9:58, slack,-
7/11/18 12:45, flood,4.2
7/11/18 17:01, slack,-
7/11/18 19:48, ebb,-2
7/11/18 22:46, slack,-
7/12/18 0:21, flood,1.3
7/12/18 2:55, slack,-
7/12/18 7:18, ebb,-4.1
7/12/18 10:46, slack,-
7/12/18 13:33, flood,4.7
7/12/18 17:49, slack,-
7/12/18 20:36, ebb,-2.3
7/12/18 23:40, slack,-
7/13/18 1:15, flood,1.4
7/13/18 3:49, slack,-
7/13/18 8:06, ebb,-4.2
7/13/18 11:28, slack,-
7/13/18 14:21, flood,4.9
7/13/18 18:37, slack,-
7/13/18 21:24, ebb,-2.5
7/14/18 0:34, slack,-
7/14/18 2:09, flood,1.5
7/14/18 4:49, slack,-
7/14/18 9:00, ebb,-4.1
7/14/18 12:16, slack,-
7/14/18 15:09, flood,4.9
7/14/18 19:19, slack,-
7/14/18 22:12, ebb,-2.7
7/15/18 1:28, slack,-
7/15/18 3:03, flood,1.6
7/15/18 5:43, slack,-
7/15/18 9:48, ebb,-3.9
7/15/18 13:04, slack,-
7/15/18 15:57, flood,4.7
7/15/18 20:01, slack,-
7/15/18 23:06, ebb,-2.8
7/16/18 2:22, slack,-
7/16/18 4:03, flood,1.6
7/16/18 6:49, slack,-
7/16/18 10:42, ebb,-3.5
7/16/18 13:52, slack,-
7/16/18 16:45, flood,4.3
7/16/18 20:43, slack,-
7/16/18 23:54, ebb,-2.9
7/17/18 3:22, slack,-
7/17/18 5:03, flood,1.6
7/17/18 7:49, slack,-
7/17/18 11:36, ebb,-3
7/17/18 14:46, slack,-
7/17/18 17:33, flood,3.8
7/17/18 21:25, slack,-
7/18/18 0:48, ebb,-3
7/18/18 4:22, slack,-
7/18/18 6:09, flood,1.6
7/18/18 9:01, slack,-
7/18/18 12:36, ebb,-2.5
7/18/18 15:40, slack,-
7/18/18 18:21, flood,3.1
7/18/18 22:01, slack,-
7/19/18 1:42, ebb,-3.1
7/19/18 5:22, slack,-
7/19/18 7:15, flood,1.7
7/19/18 10:25, slack,-
7/19/18 13:42, ebb,-2
7/19/18 16:40, slack,-
7/19/18 19:15, flood,2.5
7/19/18 22:43, slack,-
7/20/18 2:36, ebb,-3.1
7/20/18 6:22, slack,-
7/20/18 8:27, flood,1.8
7/20/18 11:55, slack,-
7/20/18 14:54, ebb,-1.6
7/20/18 17:46, slack,-
7/20/18 20:09, flood,1.9
7/20/18 23:25, slack,-
7/21/18 3:30, ebb,-3.1
7/21/18 7:22, slack,-
7/21/18 9:39, flood,2.2
7/21/18 13:19, slack,-
7/21/18 16:12, ebb,-1.4
7/21/18 19:04, slack,-
7/21/18 21:09, flood,1.4
7/22/18 0:01, slack,-
7/22/18 4:24, ebb,-3.2
7/22/18 8:10, slack,-
7/22/18 10:39, flood,2.5
7/22/18 14:37, slack,-
7/22/18 17:24, ebb,-1.4
7/22/18 20:22, slack,-
7/22/18 22:03, flood,1.1
7/23/18 0:49, slack,-
7/23/18 5:12, ebb,-3.2
7/23/18 8:58, slack,-
7/23/18 11:33, flood,2.9
7/23/18 15:37, slack,-
7/23/18 18:30, ebb,-1.5
7/23/18 21:28, slack,-
7/23/18 23:03, flood,0.9
7/24/18 1:31, slack,-
7/24/18 6:00, ebb,-3.2
7/24/18 9:40, slack,-
7/24/18 12:21, flood,3.1
7/24/18 16:31, slack,-
7/24/18 19:18, ebb,-1.6
7/24/18 22:28, slack,-
7/24/18 23:51, flood,0.8
7/25/18 2:13, slack,-
7/25/18 6:48, ebb,-3.3
7/25/18 10:16, slack,-
7/25/18 13:03, flood,3.4
7/25/18 17:13, slack,-
7/25/18 20:06, ebb,-1.8
7/25/18 23:16, slack,-
7/26/18 0:39, flood,0.8
7/26/18 2:55, slack,-
7/26/18 7:24, ebb,-3.3
7/26/18 10:52, slack,-
7/26/18 13:39, flood,3.5
7/26/18 17:49, slack,-
7/26/18 20:42, ebb,-1.9
7/27/18 0:04, slack,-
7/27/18 1:21, flood,0.8
7/27/18 3:37, slack,-
7/27/18 8:00, ebb,-3.2
7/27/18 11:28, slack,-
7/27/18 14:15, flood,3.6
7/27/18 18:19, slack,-
7/27/18 21:18, ebb,-2
7/28/18 0:40, slack,-
7/28/18 1:57, flood,0.8
7/28/18 4:19, slack,-
7/28/18 8:36, ebb,-3.1
7/28/18 11:58, slack,-
7/28/18 14:45, flood,3.6
7/28/18 18:49, slack,-
7/28/18 21:54, ebb,-2.1
7/29/18 1:22, slack,-
7/29/18 2:39, flood,0.8
7/29/18 4:55, slack,-
7/29/18 9:12, ebb,-3
7/29/18 12:34, slack,-
7/29/18 15:21, flood,3.5
7/29/18 19:19, slack,-
7/29/18 22:30, ebb,-2.2
7/30/18 1:58, slack,-
7/30/18 3:15, flood,0.8
7/30/18 5:37, slack,-
7/30/18 9:48, ebb,-2.9
7/30/18 13:04, slack,-
7/30/18 15:51, flood,3.3
7/30/18 19:49, slack,-
7/30/18 23:00, ebb,-2.3
7/31/18 2:34, slack,-
7/31/18 3:57, flood,0.9
7/31/18 6:19, slack,-
7/31/18 10:24, ebb,-2.7
7/31/18 13:40, slack,-
7/31/18 16:21, flood,3.1
7/31/18 20:13, slack,-
7/31/18 23:30, ebb,-2.3
8/1/18 3:10, slack,-
8/1/18 4:39, flood,0.9
8/1/18 7:07, slack,-
8/1/18 11:06, ebb,-2.4
8/1/18 14:16, slack,-
8/1/18 16:57, flood,2.8
8/1/18 20:43, slack,-
8/2/18 0:06, ebb,-2.4
8/2/18 3:52, slack,-
8/2/18 5:27, flood,1
8/2/18 8:07, slack,-
8/2/18 11:48, ebb,-2.1
8/2/18 14:58, slack,-
8/2/18 17:33, flood,2.4
8/2/18 21:07, slack,-
8/3/18 0:48, ebb,-2.5
8/3/18 4:40, slack,-
8/3/18 6:21, flood,1.2
8/3/18 9:19, slack,-
8/3/18 12:42, ebb,-1.8
8/3/18 15:46, slack,-
8/3/18 18:15, flood,2
8/3/18 21:37, slack,-
8/4/18 1:30, ebb,-2.7
8/4/18 5:28, slack,-
8/4/18 7:21, flood,1.4
8/4/18 10:37, slack,-
8/4/18 13:48, ebb,-1.5
8/4/18 16:46, slack,-
8/4/18 19:03, flood,1.6
8/4/18 22:13, slack,-
8/5/18 2:24, ebb,-2.8
8/5/18 6:16, slack,-
8/5/18 8:27, flood,1.8
8/5/18 12:07, slack,-
8/5/18 15:06, ebb,-1.3
8/5/18 17:58, slack,-
8/5/18 19:57, flood,1.2
8/5/18 22:55, slack,-
8/6/18 3:18, ebb,-3
8/6/18 7:10, slack,-
8/6/18 9:39, flood,2.4
8/6/18 13:31, slack,-
8/6/18 16:18, ebb,-1.3
8/6/18 19:16, slack,-
8/6/18 21:03, flood,1.1
8/6/18 23:43, slack,-
8/7/18 4:18, ebb,-3.3
8/7/18 7:58, slack,-
8/7/18 10:39, flood,3
8/7/18 14:43, slack,-
8/7/18 17:30, ebb,-1.5
8/7/18 20:28, slack,-
8/7/18 22:09, flood,1
8/8/18 0:43, slack,-
8/8/18 5:12, ebb,-3.5
8/8/18 8:52, slack,-
8/8/18 11:33, flood,3.6
8/8/18 15:43, slack,-
8/8/18 18:36, ebb,-1.8
8/8/18 21:34, slack,-
8/8/18 23:15, flood,1.2
8/9/18 1:49, slack,-
8/9/18 6:12, ebb,-3.8
8/9/18 9:40, slack,-
8/9/18 12:27, flood,4.1
8/9/18 16:37, slack,-
8/9/18 19:30, ebb,-2.2
8/9/18 22:28, slack,-
8/10/18 0:09, flood,1.5
8/10/18 2:49, slack,-
8/10/18 7:06, ebb,-4
8/10/18 10:28, slack,-
8/10/18 13:15, flood,4.5
8/10/18 17:25, slack,-
8/10/18 20:18, ebb,-2.5
8/10/18 23:22, slack,-
8/11/18 1:09, flood,1.8
8/11/18 3:55, slack,-
