Date_Time (LST/LDT), Event, Speed (knots)
8/10/17 1:40, slack,-
8/10/17 3:21, flood,1.4
8/10/17 6:07, slack,-
8/10/17 9:54, ebb,-2.9
8/10/17 13:10, slack,-
8/10/17 15:45, flood,3.3
8/10/17 19:37, slack,-
8/10/17 22:54, ebb,-2.6
8/11/17 2:16, slack,-
8/11/17 4:03, flood,1.6
8/11/17 7:01, slack,-
8/11/17 10:42, ebb,-2.7
8/11/17 13:46, slack,-
8/11/17 16:21, flood,3
8/11/17 20:07, slack,-
8/11/17 23:30, ebb,-2.8
8/12/17 2:58, slack,-
8/12/17 4:57, flood,1.7
8/12/17 7:55, slack,-
8/12/17 11:24, ebb,-2.4
8/12/17 14:34, slack,-
8/12/17 17:03, flood,2.7
8/12/17 20:37, slack,-
8/13/17 0:12, ebb,-2.9
8/13/17 3:46, slack,-
8/13/17 5:51, flood,1.8
8/13/17 9:01, slack,-
8/13/17 12:24, ebb,-2.1
8/13/17 15:22, slack,-
8/13/17 17:45, flood,2.3
8/13/17 21:07, slack,-
8/14/17 1:00, ebb,-3
8/14/17 4:40, slack,-
8/14/17 6:51, flood,2
8/14/17 10:19, slack,-
8/14/17 13:24, ebb,-1.7
8/14/17 16:22, slack,-
8/14/17 18:39, flood,1.8
8/14/17 21:49, slack,-
8/15/17 1:54, ebb,-3.1
8/15/17 5:40, slack,-
8/15/17 7:57, flood,2.2
8/15/17 11:43, slack,-
8/15/17 14:42, ebb,-1.5
8/15/17 17:34, slack,-
8/15/17 19:39, flood,1.4
8/15/17 22:37, slack,-
8/16/17 2:54, ebb,-3.2
8/16/17 6:40, slack,-
8/16/17 9:09, flood,2.6
8/16/17 13:07, slack,-
8/16/17 16:00, ebb,-1.5
8/16/17 18:58, slack,-
8/16/17 20:45, flood,1.2
8/16/17 23:31, slack,-
8/17/17 4:00, ebb,-3.3
8/17/17 7:40, slack,-
8/17/17 10:21, flood,3.1
8/17/17 14:25, slack,-
8/17/17 17:12, ebb,-1.7
8/17/17 20:16, slack,-
8/17/17 21:57, flood,1.2
8/18/17 0:37, slack,-
8/18/17 5:00, ebb,-3.5
8/18/17 8:34, slack,-
8/18/17 11:21, flood,3.6
8/18/17 15:25, slack,-
8/18/17 18:18, ebb,-2
8/18/17 21:22, slack,-
8/18/17 23:03, flood,1.3
8/19/17 1:43, slack,-
8/19/17 6:00, ebb,-3.6
8/19/17 9:28, slack,-
8/19/17 12:15, flood,4
8/19/17 16:19, slack,-
8/19/17 19:12, ebb,-2.3
8/19/17 22:16, slack,-
8/20/17 0:03, flood,1.6
8/20/17 2:49, slack,-
8/20/17 6:54, ebb,-3.8
8/20/17 10:16, slack,-
8/20/17 13:03, flood,4.2
8/20/17 17:01, slack,-
8/20/17 20:00, ebb,-2.6
8/20/17 23:10, slack,-
8/21/17 1:03, flood,1.9
8/21/17 3:49, slack,-
8/21/17 7:48, ebb,-3.8
8/21/17 11:04, slack,-
8/21/17 13:45, flood,4.3
8/21/17 17:43, slack,-
8/21/17 20:48, ebb,-2.8
8/21/17 23:58, slack,-
8/22/17 1:51, flood,2.1
8/22/17 4:49, slack,-
8/22/17 8:36, ebb,-3.7
8/22/17 11:52, slack,-
8/22/17 14:27, flood,4.1
8/22/17 18:19, slack,-
8/22/17 21:30, ebb,-3
8/23/17 0:40, slack,-
8/23/17 2:39, flood,2.2
8/23/17 5:43, slack,-
8/23/17 9:24, ebb,-3.4
8/23/17 12:34, slack,-
8/23/17 15:09, flood,3.8
8/23/17 18:55, slack,-
8/23/17 22:12, ebb,-3
8/24/17 1:28, slack,-
8/24/17 3:27, flood,2.3
8/24/17 6:37, slack,-
8/24/17 10:06, ebb,-3.1
8/24/17 13:16, slack,-
8/24/17 15:51, flood,3.3
8/24/17 19:25, slack,-
8/24/17 22:48, ebb,-3
8/25/17 2:10, slack,-
8/25/17 4:15, flood,2.2
8/25/17 7:31, slack,-
8/25/17 10:54, ebb,-2.7
8/25/17 14:04, slack,-
8/25/17 16:27, flood,2.8
8/25/17 20:01, slack,-
8/25/17 23:30, ebb,-2.9
8/26/17 2:58, slack,-
8/26/17 5:03, flood,2.1
8/26/17 8:25, slack,-
8/26/17 11:42, ebb,-2.2
8/26/17 14:46, slack,-
8/26/17 17:09, flood,2.2
8/26/17 20:25, slack,-
8/27/17 0:12, ebb,-2.8
8/27/17 3:46, slack,-
8/27/17 5:57, flood,1.9
8/27/17 9:19, slack,-
8/27/17 12:30, ebb,-1.8
8/27/17 15:40, slack,-
8/27/17 17:51, flood,1.6
8/27/17 20:55, slack,-
8/28/17 0:54, ebb,-2.7
8/28/17 4:40, slack,-
8/28/17 6:51, flood,1.8
8/28/17 10:25, slack,-
8/28/17 13:36, ebb,-1.5
8/28/17 16:40, slack,-
8/28/17 18:39, flood,1.1
8/28/17 21:31, slack,-
8/29/17 1:48, ebb,-2.5
8/29/17 5:40, slack,-
8/29/17 7:57, flood,1.7
8/29/17 11:37, slack,-
8/29/17 14:42, ebb,-1.3
8/29/17 17:58, slack,-
8/29/17 19:33, flood,0.7
8/29/17 22:07, slack,-
8/30/17 2:42, ebb,-2.4
8/30/17 6:34, slack,-
8/30/17 9:03, flood,1.8
8/30/17 12:55, slack,-
8/30/17 16:00, ebb,-1.2
8/30/17 19:22, slack,-
8/30/17 20:39, flood,0.5
8/30/17 22:55, slack,-
8/31/17 3:42, ebb,-2.4
8/31/17 7:28, slack,-
8/31/17 10:03, flood,2
8/31/17 14:01, slack,-
8/31/17 17:06, ebb,-1.4
8/31/17 20:40, slack,-
8/31/17 21:45, flood,0.4
8/31/17 23:55, slack,-
9/1/17 4:36, ebb,-2.5
9/1/17 8:22, slack,-
9/1/17 10:57, flood,2.4
9/1/17 14:55, slack,-
9/1/17 18:00, ebb,-1.6
9/1/17 21:34, slack,-
9/1/17 22:45, flood,0.6
9/2/17 1:01, slack,-
9/2/17 5:30, ebb,-2.6
9/2/17 9:04, slack,-
9/2/17 11:45, flood,2.7
9/2/17 15:37, slack,-
9/2/17 18:48, ebb,-1.8
9/2/17 22:10, slack,-
9/2/17 23:39, flood,0.8
9/3/17 2:07, slack,-
9/3/17 6:18, ebb,-2.8
9/3/17 9:46, slack,-
9/3/17 12:27, flood,3
9/3/17 16:19, slack,-
9/3/17 19:24, ebb,-2.1
9/3/17 22:46, slack,-
9/4/17 0:21, flood,1.1
9/4/17 3:01, slack,-
9/4/17 7:00, ebb,-2.9
9/4/17 10:22, slack,-
9/4/17 13:03, flood,3.2
9/4/17 16:49, slack,-
9/4/17 20:00, ebb,-2.3
9/4/17 23:16, slack,-
9/5/17 1:03, flood,1.5
9/5/17 3:49, slack,-
9/5/17 7:42, ebb,-3
9/5/17 10:58, slack,-
9/5/17 13:33, flood,3.3
9/5/17 17:19, slack,-
9/5/17 20:30, ebb,-2.6
9/5/17 23:46, slack,-
9/6/17 1:39, flood,1.8
9/6/17 4:37, slack,-
9/6/17 8:24, ebb,-3.1
9/6/17 11:34, slack,-
9/6/17 14:09, flood,3.3
9/6/17 17:49, slack,-
9/6/17 21:06, ebb,-2.8
9/7/17 0:16, slack,-
9/7/17 2:21, flood,2.1
9/7/17 5:31, slack,-
9/7/17 9:06, ebb,-3
9/7/17 12:10, slack,-
9/7/17 14:39, flood,3.2
9/7/17 18:19, slack,-
9/7/17 21:36, ebb,-3
9/8/17 0:52, slack,-
9/8/17 3:03, flood,2.4
9/8/17 6:19, slack,-
9/8/17 9:42, ebb,-2.9
9/8/17 12:52, slack,-
9/8/17 15:15, flood,2.9
9/8/17 18:43, slack,-
9/8/17 22:12, ebb,-3.1
9/9/17 1:28, slack,-
9/9/17 3:45, flood,2.6
9/9/17 7:07, slack,-
9/9/17 10:30, ebb,-2.7
9/9/17 13:34, slack,-
9/9/17 15:51, flood,2.6
9/9/17 19:13, slack,-
9/9/17 22:48, ebb,-3.2
9/10/17 2:16, slack,-
9/10/17 4:33, flood,2.7
9/10/17 8:07, slack,-
9/10/17 11:18, ebb,-2.4
9/10/17 14:22, slack,-
9/10/17 16:33, flood,2.2
9/10/17 19:49, slack,-
9/10/17 23:36, ebb,-3.2
9/11/17 3:04, slack,-
9/11/17 5:27, flood,2.7
9/11/17 9:07, slack,-
9/11/17 12:12, ebb,-2.1
9/11/17 15:16, slack,-
9/11/17 17:21, flood,1.8
9/11/17 20:25, slack,-
9/12/17 0:24, ebb,-3.2
9/12/17 3:58, slack,-
9/12/17 6:27, flood,2.7
9/12/17 10:19, slack,-
9/12/17 13:18, ebb,-1.8
9/12/17 16:22, slack,-
9/12/17 18:15, flood,1.3
9/12/17 21:07, slack,-
9/13/17 1:18, ebb,-3.1
9/13/17 4:58, slack,-
9/13/17 7:39, flood,2.7
9/13/17 11:37, slack,-
9/13/17 14:30, ebb,-1.7
9/13/17 17:46, slack,-
9/13/17 19:27, flood,1
9/13/17 22:01, slack,-
9/14/17 2:30, ebb,-3
9/14/17 6:04, slack,-
9/14/17 8:45, flood,2.8
9/14/17 12:49, slack,-
9/14/17 15:54, ebb,-1.7
9/14/17 19:10, slack,-
9/14/17 20:45, flood,0.9
9/14/17 23:13, slack,-
9/15/17 3:42, ebb,-3
9/15/17 7:10, slack,-
9/15/17 9:57, flood,3.1
9/15/17 14:01, slack,-
9/15/17 17:00, ebb,-2
9/15/17 20:22, slack,-
9/15/17 21:57, flood,1
9/16/17 0:37, slack,-
9/16/17 4:48, ebb,-3.1
9/16/17 8:16, slack,-
9/16/17 10:57, flood,3.3
9/16/17 14:55, slack,-
9/16/17 18:00, ebb,-2.3
9/16/17 21:22, slack,-
9/16/17 23:09, flood,1.4
9/17/17 1:55, slack,-
9/17/17 5:54, ebb,-3.2
9/17/17 9:10, slack,-
9/17/17 11:51, flood,3.6
9/17/17 15:43, slack,-
9/17/17 18:54, ebb,-2.6
9/17/17 22:10, slack,-
9/18/17 0:03, flood,1.9
9/18/17 3:01, slack,-
9/18/17 6:48, ebb,-3.3
9/18/17 10:04, slack,-
9/18/17 12:39, flood,3.6
9/18/17 16:25, slack,-
9/18/17 19:36, ebb,-2.9
9/18/17 22:52, slack,-
9/19/17 0:57, flood,2.3
9/19/17 4:01, slack,-
9/19/17 7:42, ebb,-3.3
9/19/17 10:52, slack,-
9/19/17 13:21, flood,3.5
9/19/17 17:01, slack,-
9/19/17 20:18, ebb,-3.1
9/19/17 23:34, slack,-
9/20/17 1:45, flood,2.6
9/20/17 5:01, slack,-
9/20/17 8:24, ebb,-3.2
9/20/17 11:34, slack,-
9/20/17 14:03, flood,3.3
9/20/17 17:37, slack,-
9/20/17 20:54, ebb,-3.2
9/21/17 0:10, slack,-
9/21/17 2:27, flood,2.8
9/21/17 5:49, slack,-
9/21/17 9:12, ebb,-3
9/21/17 12:16, slack,-
9/21/17 14:39, flood,2.9
9/21/17 18:07, slack,-
9/21/17 21:30, ebb,-3.2
9/22/17 0:52, slack,-
9/22/17 3:09, flood,2.9
9/22/17 6:37, slack,-
9/22/17 9:54, ebb,-2.7
9/22/17 13:04, slack,-
9/22/17 15:15, flood,2.5
9/22/17 18:31, slack,-
9/22/17 22:06, ebb,-3.1
9/23/17 1:28, slack,-
9/23/17 3:51, flood,2.8
9/23/17 7:25, slack,-
9/23/17 10:36, ebb,-2.4
9/23/17 13:46, slack,-
9/23/17 15:51, flood,2
9/23/17 19:01, slack,-
9/23/17 22:42, ebb,-3
9/24/17 2:10, slack,-
9/24/17 4:33, flood,2.6
9/24/17 8:13, slack,-
9/24/17 11:18, ebb,-2.1
9/24/17 14:34, slack,-
9/24/17 16:27, flood,1.5
9/24/17 19:25, slack,-
9/24/17 23:18, ebb,-2.8
9/25/17 2:52, slack,-
9/25/17 5:15, flood,2.4
9/25/17 9:01, slack,-
9/25/17 12:06, ebb,-1.8
9/25/17 15:28, slack,-
9/25/17 17:09, flood,1
9/25/17 19:49, slack,-
9/26/17 0:00, ebb,-2.6
9/26/17 3:40, slack,-
9/26/17 6:03, flood,2.2
9/26/17 9:55, slack,-
9/26/17 13:06, ebb,-1.5
9/26/17 16:34, slack,-
9/26/17 17:57, flood,0.6
9/26/17 20:19, slack,-
9/27/17 0:48, ebb,-2.4
9/27/17 4:34, slack,-
9/27/17 7:03, flood,2
9/27/17 10:55, slack,-
9/27/17 14:12, ebb,-1.4
9/27/17 18:04, slack,-
9/27/17 18:57, flood,0.3
9/27/17 20:49, slack,-
9/28/17 1:42, ebb,-2.2
9/28/17 5:28, slack,-
9/28/17 8:09, flood,1.9
9/28/17 12:01, slack,-
9/28/17 15:24, ebb,-1.4
9/28/17 19:40, slack,-
9/28/17 20:09, flood,0.1
9/28/17 21:37, slack,-
9/29/17 2:48, ebb,-2.1
9/29/17 6:34, slack,-
9/29/17 9:09, flood,2
9/29/17 13:07, slack,-
9/29/17 16:30, ebb,-1.6
9/29/17 20:34, slack,-
9/29/17 21:21, flood,0.2
9/29/17 23:07, slack,-
9/30/17 4:00, ebb,-2.1
9/30/17 7:28, slack,-
9/30/17 10:09, flood,2.2
9/30/17 13:55, slack,-
9/30/17 17:18, ebb,-1.8
9/30/17 21:10, slack,-
9/30/17 22:21, flood,0.6
10/1/17 0:37, slack,-
10/1/17 5:00, ebb,-2.3
10/1/17 8:22, slack,-
10/1/17 10:57, flood,2.4
10/1/17 14:43, slack,-
10/1/17 18:06, ebb,-2.1
10/1/17 21:40, slack,-
10/1/17 23:15, flood,1
10/2/17 1:55, slack,-
10/2/17 5:48, ebb,-2.4
10/2/17 9:04, slack,-
10/2/17 11:39, flood,2.6
10/2/17 15:19, slack,-
10/2/17 18:42, ebb,-2.4
10/2/17 22:10, slack,-
10/2/17 23:57, flood,1.5
10/3/17 2:55, slack,-
10/3/17 6:36, ebb,-2.6
10/3/17 9:52, slack,-
10/3/17 12:21, flood,2.8
10/3/17 15:55, slack,-
10/3/17 19:18, ebb,-2.7
10/3/17 22:34, slack,-
10/4/17 0:45, flood,2.1
10/4/17 3:49, slack,-
10/4/17 7:24, ebb,-2.7
10/4/17 10:28, slack,-
10/4/17 12:57, flood,2.8
10/4/17 16:25, slack,-
10/4/17 19:48, ebb,-3
10/4/17 23:04, slack,-
10/5/17 1:21, flood,2.6
10/5/17 4:43, slack,-
10/5/17 8:06, ebb,-2.8
10/5/17 11:10, slack,-
10/5/17 13:33, flood,2.8
10/5/17 16:55, slack,-
10/5/17 20:24, ebb,-3.3
10/5/17 23:40, slack,-
10/6/17 2:03, flood,3.1
10/6/17 5:31, slack,-
10/6/17 8:48, ebb,-2.8
10/6/17 11:52, slack,-
10/6/17 14:09, flood,2.7
10/6/17 17:25, slack,-
10/6/17 21:00, ebb,-3.5
10/7/17 0:16, slack,-
10/7/17 2:45, flood,3.5
10/7/17 6:25, slack,-
10/7/17 9:30, ebb,-2.7
10/7/17 12:34, slack,-
10/7/17 14:45, flood,2.5
10/7/17 17:55, slack,-
10/7/17 21:36, ebb,-3.6
10/8/17 0:52, slack,-
10/8/17 3:27, flood,3.7
10/8/17 7:13, slack,-
10/8/17 10:18, ebb,-2.6
10/8/17 13:22, slack,-
10/8/17 15:27, flood,2.1
10/8/17 18:25, slack,-
10/8/17 22:18, ebb,-3.6
10/9/17 1:40, slack,-
10/9/17 4:15, flood,3.7
10/9/17 8:13, slack,-
10/9/17 11:12, ebb,-2.4
10/9/17 14:16, slack,-
10/9/17 16:09, flood,1.7
10/9/17 19:01, slack,-
10/9/17 23:00, ebb,-3.5
10/10/17 2:28, slack,-
10/10/17 5:09, flood,3.6
10/10/17 9:07, slack,-
10/10/17 12:06, ebb,-2.1
10/10/17 15:22, slack,-
10/10/17 17:03, flood,1.3
10/10/17 19:43, slack,-
10/10/17 23:54, ebb,-3.3
10/11/17 3:22, slack,-
10/11/17 6:09, flood,3.4
10/11/17 10:13, slack,-
10/11/17 13:12, ebb,-2
10/11/17 16:40, slack,-
10/11/17 18:03, flood,0.9
10/11/17 20:31, slack,-
10/12/17 0:54, ebb,-3
10/12/17 4:28, slack,-
10/12/17 7:15, flood,3.2
10/12/17 11:19, slack,-
10/12/17 14:30, ebb,-2
10/12/17 18:04, slack,-
10/12/17 19:21, flood,0.7
10/12/17 21:43, slack,-
10/13/17 2:06, ebb,-2.8
10/13/17 5:34, slack,-
10/13/17 8:21, flood,3
10/13/17 12:25, slack,-
10/13/17 15:42, ebb,-2.1
10/13/17 19:22, slack,-
10/13/17 20:45, flood,0.8
10/13/17 23:07, slack,-
10/14/17 3:24, ebb,-2.6
10/14/17 6:46, slack,-
10/14/17 9:33, flood,3
10/14/17 13:25, slack,-
10/14/17 16:48, ebb,-2.4
10/14/17 20:22, slack,-
10/14/17 21:57, flood,1.2
10/15/17 0:43, slack,-
10/15/17 4:36, ebb,-2.6
10/15/17 7:52, slack,-
10/15/17 10:33, flood,3
10/15/17 14:19, slack,-
10/15/17 17:42, ebb,-2.7
10/15/17 21:10, slack,-
10/15/17 23:03, flood,1.7
10/16/17 2:07, slack,-
10/16/17 5:42, ebb,-2.7
10/16/17 8:52, slack,-
10/16/17 11:27, flood,3
10/16/17 15:01, slack,-
10/16/17 18:30, ebb,-3
10/16/17 21:52, slack,-
10/17/17 0:03, flood,2.3
10/17/17 3:13, slack,-
10/17/17 6:42, ebb,-2.7
10/17/17 9:46, slack,-
10/17/17 12:09, flood,2.9
10/17/17 15:37, slack,-
10/17/17 19:12, ebb,-3.2
10/17/17 22:34, slack,-
10/18/17 0:45, flood,2.8
10/18/17 4:13, slack,-
10/18/17 7:30, ebb,-2.7
10/18/17 10:34, slack,-
10/18/17 12:51, flood,2.7
10/18/17 16:13, slack,-
10/18/17 19:48, ebb,-3.4
10/18/17 23:10, slack,-
10/19/17 1:33, flood,3.1
10/19/17 5:07, slack,-
10/19/17 8:18, ebb,-2.6
10/19/17 11:22, slack,-
10/19/17 13:33, flood,2.4
10/19/17 16:43, slack,-
10/19/17 20:24, ebb,-3.4
10/19/17 23:40, slack,-
10/20/17 2:09, flood,3.3
10/20/17 5:55, slack,-
10/20/17 9:00, ebb,-2.5
10/20/17 12:04, slack,-
10/20/17 14:09, flood,2.1
10/20/17 17:13, slack,-
10/20/17 21:00, ebb,-3.4
10/21/17 0:16, slack,-
10/21/17 2:51, flood,3.3
10/21/17 6:37, slack,-
10/21/17 9:42, ebb,-2.4
10/21/17 12:46, slack,-
10/21/17 14:39, flood,1.7
10/21/17 17:37, slack,-
10/21/17 21:30, ebb,-3.3
10/22/17 0:52, slack,-
10/22/17 3:27, flood,3.3
10/22/17 7:19, slack,-
10/22/17 10:18, ebb,-2.2
10/22/17 13:34, slack,-
10/22/17 15:15, flood,1.3
10/22/17 18:01, slack,-
10/22/17 22:00, ebb,-3.1
10/23/17 1:28, slack,-
10/23/17 4:03, flood,3.1
10/23/17 8:01, slack,-
10/23/17 11:00, ebb,-2
10/23/17 14:22, slack,-
10/23/17 15:51, flood,0.9
10/23/17 18:25, slack,-
10/23/17 22:36, ebb,-2.9
10/24/17 2:04, slack,-
10/24/17 4:45, flood,2.9
10/24/17 8:43, slack,-
10/24/17 11:48, ebb,-1.8
10/24/17 15:22, slack,-
10/24/17 16:33, flood,0.6
10/24/17 18:43, slack,-
10/24/17 23:12, ebb,-2.6
10/25/17 2:46, slack,-
10/25/17 5:27, flood,2.6
10/25/17 9:31, slack,-
10/25/17 12:42, ebb,-1.7
10/25/17 16:40, slack,-
10/25/17 17:21, flood,0.2
10/25/17 19:01, slack,-
10/26/17 0:00, ebb,-2.3
10/26/17 3:34, slack,-
10/26/17 6:21, flood,2.4
10/26/17 10:19, slack,-
10/26/17 13:36, ebb,-1.6
10/27/17 0:48, ebb,-2.1
10/27/17 4:28, slack,-
10/27/17 7:15, flood,2.2
10/27/17 11:13, slack,-
10/27/17 14:42, ebb,-1.6
10/28/17 1:54, ebb,-1.9
10/28/17 5:28, slack,-
10/28/17 8:15, flood,2.1
10/28/17 12:07, slack,-
10/28/17 15:42, ebb,-1.8
10/28/17 20:22, slack,-
10/28/17 20:45, flood,0.1
10/28/17 22:19, slack,-
10/29/17 3:06, ebb,-1.8
10/29/17 6:28, slack,-
10/29/17 9:09, flood,2.2
10/29/17 12:55, slack,-
10/29/17 16:36, ebb,-2.1
10/29/17 20:40, slack,-
10/29/17 21:51, flood,0.6
10/30/17 0:13, slack,-
10/30/17 4:12, ebb,-1.9
10/30/17 7:28, slack,-
10/30/17 10:03, flood,2.2
10/30/17 13:37, slack,-
10/30/17 17:18, ebb,-2.4
10/30/17 21:04, slack,-
10/30/17 22:45, flood,1.2
10/31/17 1:37, slack,-
10/31/17 5:18, ebb,-2
10/31/17 8:22, slack,-
10/31/17 10:51, flood,2.3
10/31/17 14:19, slack,-
10/31/17 17:54, ebb,-2.8
10/31/17 21:28, slack,-
10/31/17 23:33, flood,1.9
11/1/17 2:49, slack,-
11/1/17 6:12, ebb,-2.2
11/1/17 9:10, slack,-
11/1/17 11:33, flood,2.4
11/1/17 14:49, slack,-
11/1/17 18:36, ebb,-3.1
11/1/17 21:58, slack,-
11/2/17 0:15, flood,2.7
11/2/17 3:49, slack,-
11/2/17 7:00, ebb,-2.4
11/2/17 9:58, slack,-
11/2/17 12:15, flood,2.4
11/2/17 15:25, slack,-
11/2/17 19:12, ebb,-3.5
11/2/17 22:34, slack,-
11/3/17 1:03, flood,3.3
11/3/17 4:43, slack,-
11/3/17 7:48, ebb,-2.5
11/3/17 10:46, slack,-
11/3/17 12:51, flood,2.3
11/3/17 16:01, slack,-
11/3/17 19:48, ebb,-3.8
11/3/17 23:04, slack,-
11/4/17 1:45, flood,3.9
11/4/17 5:37, slack,-
11/4/17 8:36, ebb,-2.6
11/4/17 11:34, slack,-
11/4/17 13:33, flood,2.2
11/4/17 16:31, slack,-
11/4/17 20:24, ebb,-4
11/4/17 23:46, slack,-
11/5/17 1:27, flood,4.3
11/5/17 5:25, slack,-
11/5/17 8:18, ebb,-2.6
11/5/17 11:22, slack,-
11/5/17 13:15, flood,2
11/5/17 16:07, slack,-
11/5/17 20:06, ebb,-4
11/5/17 23:28, slack,-
11/6/17 2:15, flood,4.5
11/6/17 6:19, slack,-
11/6/17 9:12, ebb,-2.5
11/6/17 12:16, slack,-
11/6/17 14:03, flood,1.7
11/6/17 16:49, slack,-
11/6/17 20:48, ebb,-4
11/7/17 0:16, slack,-
11/7/17 3:03, flood,4.5
11/7/17 7:07, slack,-
11/7/17 10:06, ebb,-2.4
11/7/17 13:16, slack,-
11/7/17 14:51, flood,1.4
11/7/17 17:31, slack,-
11/7/17 21:36, ebb,-3.7
11/8/17 1:04, slack,-
11/8/17 3:51, flood,4.3
11/8/17 8:01, slack,-
11/8/17 11:00, ebb,-2.3
11/8/17 14:22, slack,-
11/8/17 15:51, flood,1
11/8/17 18:19, slack,-
11/8/17 22:36, ebb,-3.4
11/9/17 1:58, slack,-
11/9/17 4:51, flood,3.9
11/9/17 9:01, slack,-
11/9/17 12:06, ebb,-2.3
11/9/17 15:46, slack,-
11/9/17 16:57, flood,0.8
11/9/17 19:13, slack,-
11/9/17 23:36, ebb,-2.9
11/10/17 2:58, slack,-
11/10/17 5:51, flood,3.5
11/10/17 9:55, slack,-
11/10/17 13:12, ebb,-2.3
11/10/17 17:04, slack,-
11/10/17 18:15, flood,0.7
11/10/17 20:31, slack,-
11/11/17 0:48, ebb,-2.5
11/11/17 4:04, slack,-
11/11/17 6:57, flood,3.2
11/11/17 10:55, slack,-
11/11/17 14:18, ebb,-2.5
11/11/17 18:10, slack,-
11/11/17 19:39, flood,0.9
11/11/17 22:13, slack,-
11/12/17 2:06, ebb,-2.3
11/12/17 5:16, slack,-
11/12/17 7:57, flood,2.9
11/12/17 11:43, slack,-
11/12/17 15:18, ebb,-2.7
11/12/17 19:04, slack,-
11/12/17 20:57, flood,1.4
11/12/17 23:49, slack,-
11/13/17 3:24, ebb,-2.1
11/13/17 6:22, slack,-
11/13/17 9:03, flood,2.6
11/13/17 12:31, slack,-
11/13/17 16:12, ebb,-3
11/13/17 19:52, slack,-
11/13/17 21:57, flood,2
11/14/17 1:13, slack,-
11/14/17 4:30, ebb,-2.1
11/14/17 7:28, slack,-
11/14/17 9:51, flood,2.4
11/14/17 13:13, slack,-
11/14/17 17:00, ebb,-3.3
11/14/17 20:34, slack,-
11/14/17 22:51, flood,2.6
11/15/17 2:25, slack,-
11/15/17 5:30, ebb,-2.2
11/15/17 8:28, slack,-
11/15/17 10:39, flood,2.2
11/15/17 13:49, slack,-
11/15/17 17:42, ebb,-3.4
11/15/17 21:10, slack,-
11/15/17 23:39, flood,3
11/16/17 3:19, slack,-
11/16/17 6:18, ebb,-2.2
11/16/17 9:16, slack,-
11/16/17 11:21, flood,2
11/16/17 14:25, slack,-
11/16/17 18:18, ebb,-3.5
11/16/17 21:46, slack,-
11/17/17 0:15, flood,3.4
11/17/17 4:07, slack,-
11/17/17 7:06, ebb,-2.2
11/17/17 10:10, slack,-
11/17/17 12:03, flood,1.7
11/17/17 14:55, slack,-
11/17/17 18:54, ebb,-3.5
11/17/17 22:16, slack,-
11/18/17 0:57, flood,3.5
11/18/17 4:55, slack,-
11/18/17 7:48, ebb,-2.1
11/18/17 10:52, slack,-
11/18/17 12:39, flood,1.4
11/18/17 15:19, slack,-
11/18/17 19:24, ebb,-3.4
11/18/17 22:52, slack,-
11/19/17 1:33, flood,3.6
11/19/17 5:31, slack,-
11/19/17 8:30, ebb,-2.1
11/19/17 11:40, slack,-
11/19/17 13:15, flood,1.1
11/19/17 15:43, slack,-
11/19/17 20:00, ebb,-3.3
11/19/17 23:22, slack,-
11/20/17 2:09, flood,3.6
11/20/17 6:13, slack,-
11/20/17 9:06, ebb,-2
11/20/17 12:28, slack,-
11/20/17 13:45, flood,0.9
11/20/17 16:07, slack,-
11/20/17 20:30, ebb,-3.2
11/20/17 23:52, slack,-
11/21/17 2:39, flood,3.5
11/21/17 6:49, slack,-
11/21/17 9:48, ebb,-1.9
11/21/17 13:22, slack,-
11/21/17 14:21, flood,0.6
11/21/17 16:31, slack,-
11/21/17 21:00, ebb,-3
11/22/17 0:28, slack,-
11/22/17 3:21, flood,3.3
11/22/17 7:25, slack,-
11/22/17 10:30, ebb,-1.9
11/22/17 14:22, slack,-
11/22/17 15:03, flood,0.3
11/22/17 16:55, slack,-
11/22/17 21:36, ebb,-2.7
11/23/17 1:04, slack,-
11/23/17 3:57, flood,3.1
11/23/17 8:07, slack,-
11/23/17 11:18, ebb,-1.8
11/23/17 15:40, slack,-
11/23/17 17:07, slack,-
11/23/17 22:18, ebb,-2.4
11/24/17 1:46, slack,-
11/24/17 4:39, flood,2.8
11/24/17 8:49, slack,-
11/24/17 12:06, ebb,-1.8
11/24/17 23:06, ebb,-2.2
11/25/17 2:34, slack,-
11/25/17 5:27, flood,2.6
11/25/17 9:31, slack,-
11/25/17 13:00, ebb,-1.9
11/26/17 0:06, ebb,-1.9
11/26/17 3:28, slack,-
11/26/17 6:15, flood,2.4
11/26/17 10:13, slack,-
11/26/17 13:54, ebb,-2.1
11/26/17 18:34, slack,-
11/26/17 19:09, flood,0.2
11/26/17 20:49, slack,-
11/27/17 1:12, ebb,-1.7
11/27/17 4:28, slack,-
11/27/17 7:09, flood,2.2
11/27/17 10:55, slack,-
11/27/17 14:42, ebb,-2.3
11/27/17 18:52, slack,-
11/27/17 20:15, flood,0.7
11/27/17 22:49, slack,-
11/28/17 2:30, ebb,-1.6
11/28/17 5:28, slack,-
11/28/17 8:03, flood,2.1
11/28/17 11:37, slack,-
11/28/17 15:30, ebb,-2.7
11/28/17 19:22, slack,-
11/28/17 21:15, flood,1.4
11/29/17 0:25, slack,-
11/29/17 3:36, ebb,-1.7
11/29/17 6:34, slack,-
11/29/17 8:57, flood,2
11/29/17 12:13, slack,-
11/29/17 16:12, ebb,-3.1
11/29/17 19:52, slack,-
