Date_Time (LST/LDT), Event, Speed (knots)
2/12/18 5:24, ebb,-0.4
2/12/18 9:36, slack,-
2/12/18 11:48, flood,0.2
2/12/18 13:18, slack,-
2/12/18 17:06, ebb,-0.6
2/12/18 21:12, slack,-
2/13/18 0:24, flood,0.6
2/13/18 2:54, slack,-
2/13/18 6:06, ebb,-0.5
2/13/18 10:12, slack,-
2/13/18 12:24, flood,0.3
2/13/18 14:12, slack,-
2/13/18 17:42, ebb,-0.6
2/13/18 21:54, slack,-
2/14/18 0:54, flood,0.6
2/14/18 3:24, slack,-
2/14/18 6:42, ebb,-0.5
2/14/18 10:48, slack,-
2/14/18 13:06, flood,0.4
2/14/18 15:00, slack,-
2/14/18 18:24, ebb,-0.7
2/14/18 22:30, slack,-
2/15/18 1:30, flood,0.6
2/15/18 4:00, slack,-
2/15/18 7:30, ebb,-0.6
2/15/18 11:24, slack,-
2/15/18 13:42, flood,0.5
2/15/18 15:48, slack,-
2/15/18 19:00, ebb,-0.7
2/15/18 23:06, slack,-
2/16/18 2:06, flood,0.7
2/16/18 4:42, slack,-
2/16/18 8:18, ebb,-0.6
2/16/18 12:00, slack,-
2/16/18 14:24, flood,0.5
2/16/18 16:30, slack,-
2/16/18 19:36, ebb,-0.8
2/16/18 23:48, slack,-
2/17/18 2:48, flood,0.8
2/17/18 5:24, slack,-
2/17/18 9:06, ebb,-0.6
2/17/18 12:42, slack,-
2/17/18 15:06, flood,0.6
2/17/18 17:12, slack,-
2/17/18 20:24, ebb,-0.8
2/18/18 0:36, slack,-
2/18/18 3:24, flood,0.8
2/18/18 6:06, slack,-
2/18/18 9:54, ebb,-0.6
2/18/18 13:24, slack,-
2/18/18 15:48, flood,0.6
2/18/18 18:00, slack,-
2/18/18 21:24, ebb,-0.8
2/19/18 1:24, slack,-
2/19/18 4:06, flood,0.7
2/19/18 6:48, slack,-
2/19/18 10:42, ebb,-0.6
2/19/18 14:18, slack,-
2/19/18 16:36, flood,0.6
2/19/18 18:54, slack,-
2/19/18 22:36, ebb,-0.7
2/20/18 2:12, slack,-
2/20/18 4:48, flood,0.6
2/20/18 7:30, slack,-
2/20/18 11:42, ebb,-0.6
2/20/18 15:12, slack,-
2/20/18 17:30, flood,0.5
2/20/18 20:00, slack,-
2/20/18 23:54, ebb,-0.6
2/21/18 3:12, slack,-
2/21/18 5:36, flood,0.5
2/21/18 8:12, slack,-
2/21/18 12:42, ebb,-0.6
2/21/18 16:12, slack,-
2/21/18 18:42, flood,0.5
2/21/18 21:18, slack,-
2/22/18 1:06, ebb,-0.5
2/22/18 4:18, slack,-
2/22/18 6:36, flood,0.4
2/22/18 9:00, slack,-
2/22/18 13:42, ebb,-0.6
2/22/18 17:18, slack,-
2/22/18 20:06, flood,0.6
2/22/18 22:54, slack,-
2/23/18 2:12, ebb,-0.4
2/23/18 5:36, slack,-
2/23/18 7:48, flood,0.3
2/23/18 9:54, slack,-
2/23/18 14:36, ebb,-0.7
2/23/18 18:24, slack,-
2/23/18 21:12, flood,0.6
2/24/18 0:30, slack,-
2/24/18 3:18, ebb,-0.4
2/24/18 6:54, slack,-
2/24/18 9:12, flood,0.3
2/24/18 11:00, slack,-
2/24/18 15:30, ebb,-0.7
2/24/18 19:30, slack,-
2/24/18 22:18, flood,0.7
2/25/18 1:30, slack,-
2/25/18 4:18, ebb,-0.5
2/25/18 8:00, slack,-
2/25/18 10:24, flood,0.3
2/25/18 12:12, slack,-
2/25/18 16:24, ebb,-0.7
2/25/18 20:24, slack,-
2/25/18 23:12, flood,0.8
2/26/18 2:12, slack,-
2/26/18 5:12, ebb,-0.5
2/26/18 9:00, slack,-
2/26/18 11:18, flood,0.4
2/26/18 13:18, slack,-
